state,zipcode,total_pop,total_income,country,avg_income
FL,34756,1780,237944,USA,133676.4045
FL,34758,19720,651098,USA,33017.13996
FL,34759,18290,773937,USA,42314.76217
FL,34761,22020,1239543,USA,56291.68937
FL,34762,350,22024,USA,62925.71429
FL,34769,12290,516563,USA,42031.16355
FL,34771,11080,751829,USA,67854.60289
FL,34772,14370,791025,USA,55046.97286
FL,34773,1940,126504,USA,65208.24742
FL,34785,5420,268582,USA,49553.87454
FL,34786,19920,3925900,USA,197083.3333
FL,34787,36330,3080489,USA,84791.87999
FL,34788,8100,398980,USA,49256.79012
FL,34797,700,53613,USA,76590
FL,34945,2100,133324,USA,63487.61905
FL,34946,2860,114082,USA,39888.81119
FL,34947,5380,166476,USA,30943.49442
FL,34949,3950,473477,USA,119867.5949
FL,34950,6630,198235,USA,29899.69834
FL,34951,6980,341800,USA,48968.48138
FL,34952,20340,997227,USA,49027.87611
FL,34953,34430,1655034,USA,48069.53238
FL,34956,3450,129440,USA,37518.84058
FL,34957,11370,1050573,USA,92398.68074
FL,34972,6640,295597,USA,44517.62048
FL,34974,9870,529386,USA,53635.86626
FL,34981,1960,105359,USA,53754.59184
FL,34982,12050,521630,USA,43288.79668
FL,34983,20190,929631,USA,46044.13076
FL,34984,7870,462959,USA,58825.79416
FL,34986,14280,1148252,USA,80409.80392
FL,34987,6230,512237,USA,82221.02729
FL,34990,15010,1921521,USA,128016.056
FL,34994,8060,569949,USA,70713.27543
FL,34996,5300,1409105,USA,265868.8679
FL,34997,21470,1781467,USA,82974.7089
FL,99999,170680,14553347,USA,85266.8561
GA,0,4520380,314824940,USA,69645.68023
GA,30002,3160,293410,USA,92851.26582
GA,30004,29380,4454457,USA,151615.2825
GA,30005,16370,2263853,USA,138292.7917
GA,30008,13130,545868,USA,41574.1051
GA,30009,9440,1340722,USA,142025.6356
GA,30011,7910,431387,USA,54536.9153
GA,30012,11750,498340,USA,42411.91489
GA,30013,13020,602511,USA,46275.80645
GA,30014,15710,830937,USA,52892.23425
GA,30016,24950,1045146,USA,41889.61924
GA,30017,11100,789129,USA,71092.7027
GA,30019,21730,1628414,USA,74938.51818
GA,30021,10390,309698,USA,29807.31473
GA,30022,30030,4203556,USA,139978.5548
GA,30024,36270,4064514,USA,112062.6964
GA,30025,4360,286504,USA,65711.92661
GA,30028,13030,1096454,USA,84148.42671
GA,30030,13510,1810632,USA,134021.6136
GA,30032,20080,722956,USA,36003.78486
GA,30033,14670,1482040,USA,101025.2215
GA,30034,21320,810113,USA,37997.7955
GA,30035,10040,331810,USA,33048.80478
GA,30038,18740,790471,USA,42180.94984
GA,30039,22530,1060677,USA,47078.42876
GA,30040,33610,3271947,USA,97350.40167
GA,30041,30550,4225415,USA,138311.4566
GA,30043,40200,2424745,USA,60317.0398
GA,30044,41070,1845116,USA,44926.12613
GA,30045,18850,1003452,USA,53233.52785
GA,30046,17750,761392,USA,42895.32394
GA,30047,29440,1836175,USA,62370.07473
GA,30052,32190,1857071,USA,57690.92886
GA,30054,5220,315240,USA,60390.8046
GA,30055,1480,99062,USA,66933.78378
GA,30056,1060,60969,USA,57517.92453
GA,30058,26490,963026,USA,36354.32239
GA,30060,16010,780531,USA,48752.71705
GA,30062,30170,3416994,USA,113258.0046
GA,30064,22980,2462130,USA,107142.2977
GA,30066,27820,2361406,USA,84881.59597
GA,30067,21560,2447635,USA,113526.6698
GA,30068,15690,2480910,USA,158120.4589
GA,30071,10840,502108,USA,46319.9262
GA,30075,25880,3956114,USA,152863.7558
GA,30076,20440,2035378,USA,99578.18004
GA,30078,17250,1149455,USA,66635.07246
GA,30079,1570,67123,USA,42753.50318
GA,30080,25430,2171769,USA,85401.84821
GA,30082,13120,1180882,USA,90006.25
GA,30083,25110,847616,USA,33756.1131
GA,30084,18270,1108026,USA,60647.29064
GA,30087,18410,1245826,USA,67671.15698
GA,30088,12570,445132,USA,35412.25139
GA,30092,16820,1550956,USA,92209.03686
GA,30093,21880,664941,USA,30390.35649
GA,30094,14760,821290,USA,55642.95393
GA,30096,32580,1888885,USA,57976.82627
GA,30097,21740,3437350,USA,158111.7755
GA,30101,27980,2378468,USA,85006.00429
GA,30102,19560,1145504,USA,58563.59918
GA,30103,6210,334104,USA,53800.96618
GA,30104,1990,91774,USA,46117.58794
GA,30105,1110,71073,USA,64029.72973
GA,30106,10200,420386,USA,41214.31373
GA,30107,7070,547092,USA,77382.17822
GA,30108,3200,165243,USA,51638.4375
GA,30110,5500,323476,USA,58813.81818
GA,30113,2410,120415,USA,49964.73029
GA,30114,24770,1883264,USA,76030.03633
GA,30115,21070,1948521,USA,92478.45278
GA,30116,9840,609245,USA,61915.14228
GA,30117,13990,755132,USA,53976.55468
GA,30120,18560,1154141,USA,62184.32112
GA,30121,10000,520721,USA,52072.1
GA,30122,10860,474328,USA,43676.61142
GA,30124,1230,64718,USA,52616.26016
GA,30125,9400,415153,USA,44165.21277
GA,30126,18540,1441815,USA,77767.79935
GA,30127,31350,2074303,USA,66165.96491
GA,30132,19160,1189259,USA,62069.88518
GA,30134,19860,892401,USA,44934.59215
GA,30135,30130,1740224,USA,57757.18553
GA,30137,740,36194,USA,48910.81081
GA,30139,1780,84637,USA,47548.8764
GA,30141,10690,572860,USA,53588.40037
GA,30143,11050,811178,USA,73409.77376
GA,30144,24540,1456284,USA,59343.27628
GA,30145,3420,208792,USA,61050.2924
GA,30147,1830,81121,USA,44328.4153
GA,30148,320,17948,USA,56087.5
GA,30152,20400,2065718,USA,101260.6863
GA,30153,7910,372254,USA,47061.18837
GA,30157,21910,1218896,USA,55631.94888
GA,30161,13780,811000,USA,58853.41074
GA,30165,16640,895754,USA,53831.37019
GA,30168,11270,396759,USA,35204.88021
GA,30170,1290,74412,USA,57683.72093
GA,30171,1550,98756,USA,63713.54839
GA,30173,2690,133152,USA,49498.88476
GA,30175,2670,156009,USA,58430.33708
GA,30176,2750,129802,USA,47200.72727
GA,30177,280,14553,USA,51975
GA,30178,1760,107212,USA,60915.90909
GA,30179,7430,375762,USA,50573.62046
GA,30180,16550,1052903,USA,63619.51662
GA,30182,1080,51847,USA,48006.48148
GA,30183,2710,205907,USA,75980.4428
GA,30184,3180,235900,USA,74182.38994
GA,30185,1710,103237,USA,60372.51462
GA,30187,4190,288470,USA,68847.25537
GA,30188,30790,2533396,USA,82279.83111
GA,30189,18360,1487717,USA,81030.33769
GA,30204,5010,234219,USA,46750.2994
GA,30205,1560,178389,USA,114351.9231
GA,30206,1290,76165,USA,59042.63566
GA,30213,18460,832990,USA,45124.052
GA,30214,15230,1056054,USA,69340.38083
GA,30215,16570,1704035,USA,102838.5637
GA,30216,840,31910,USA,37988.09524
GA,30217,3360,159429,USA,47449.10714
GA,30218,880,45832,USA,52081.81818
GA,30220,2310,111609,USA,48315.58442
GA,30222,1740,94741,USA,54448.85057
GA,30223,14950,657334,USA,43968.82943
GA,30224,11070,620296,USA,56033.96567
GA,30228,21220,986668,USA,46497.07823
GA,30230,3600,160866,USA,44685
GA,30233,9770,533074,USA,54562.33367
GA,30234,900,40420,USA,44911.11111
GA,30236,21250,1040952,USA,48985.97647
GA,30238,17930,607938,USA,33906.19074
GA,30240,12140,745275,USA,61390.03295
GA,30241,10360,461902,USA,44585.13514
GA,30248,12370,727310,USA,58796.28133
GA,30251,960,44968,USA,46841.66667
GA,30252,21050,1459521,USA,69335.91449
GA,30253,27740,1584406,USA,57116.29416
GA,30256,1140,61244,USA,53722.80702
GA,30257,1950,112748,USA,57819.48718
GA,30258,1010,53133,USA,52606.93069
GA,30259,1710,126482,USA,73966.08187
GA,30260,11560,378059,USA,32704.06574
GA,30263,25310,1660749,USA,65616.31766
GA,30265,16570,1334562,USA,80540.85697
GA,30268,4830,296550,USA,61397.51553
GA,30269,17640,2125354,USA,120484.9206
GA,30273,8580,320829,USA,37392.65734
GA,30274,15220,455077,USA,29899.9343
GA,30276,7920,622950,USA,78655.30303
GA,30277,10030,856126,USA,85356.53041
GA,30281,31560,1554707,USA,49261.9455
GA,30285,290,16389,USA,56513.7931
GA,30286,9260,421349,USA,45502.05184
GA,30288,3890,136176,USA,35006.6838
GA,30290,4420,439357,USA,99402.0362
GA,30291,10370,345616,USA,33328.44744
GA,30292,2670,178222,USA,66749.81273
GA,30293,1130,50593,USA,44772.56637
GA,30294,20090,859565,USA,42785.71429
GA,30295,1940,117030,USA,60324.74227
GA,30296,13120,465189,USA,35456.47866
GA,30297,10720,289460,USA,27001.86567
GA,30303,1440,104046,USA,72254.16667
GA,30305,14390,4905463,USA,340893.8846
GA,30306,12180,2484956,USA,204019.376
GA,30307,10420,1606401,USA,154165.1631
GA,30308,10710,1285124,USA,119992.9038
GA,30309,17060,3045659,USA,178526.3189
GA,30310,11630,402810,USA,34635.42562
GA,30311,13750,501525,USA,36474.54545
GA,30312,11740,898662,USA,76547.01874
GA,30313,2020,139831,USA,69223.26733
GA,30314,6470,173645,USA,26838.48532
GA,30315,12650,470746,USA,37213.12253
GA,30316,16670,1181658,USA,70885.30294
GA,30317,6660,606045,USA,90997.74775
GA,30318,23750,1848651,USA,77837.93684
GA,30319,20420,4059622,USA,198806.1704
GA,30324,15970,1669155,USA,104518.159
GA,30326,4670,936998,USA,200641.97
GA,30327,11130,6268023,USA,563164.69
GA,30328,19500,3131190,USA,160573.8462
GA,30329,12720,1099973,USA,86475.86478
GA,30331,25740,1175006,USA,45649.02875
GA,30336,810,95355,USA,117722.2222
GA,30337,4750,214710,USA,45202.10526
GA,30338,16920,2467689,USA,145844.5035
GA,30339,17180,2292826,USA,133459.0221
GA,30340,12720,621213,USA,48837.5
GA,30341,14710,1127761,USA,76666.28144
GA,30342,14790,3041194,USA,205625.0169
GA,30344,14890,584086,USA,39226.72935
GA,30345,11440,1346197,USA,117674.5629
GA,30346,3190,256108,USA,80284.6395
GA,30349,35850,1405671,USA,39209.79079
GA,30350,17290,2047290,USA,118408.9069
GA,30354,6360,215893,USA,33945.44025
GA,30360,6660,454955,USA,68311.56156
GA,30363,1730,217596,USA,125778.0347
GA,30401,5050,206011,USA,40794.25743
GA,30410,610,30317,USA,49700
GA,30411,920,35851,USA,38968.47826
GA,30413,610,24031,USA,39395.08197
GA,30415,3120,186067,USA,59636.85897
GA,30417,3840,180719,USA,47062.23958
GA,30420,680,29466,USA,43332.35294
GA,30421,1200,52631,USA,43859.16667
GA,30425,520,22475,USA,43221.15385
GA,30426,410,17101,USA,41709.7561
GA,30427,4120,196978,USA,47810.19417
GA,30428,810,33287,USA,41095.06173
GA,30434,2120,84929,USA,40060.84906
GA,30436,4270,198284,USA,46436.53396
GA,30439,3780,167707,USA,44366.93122
GA,30441,750,32423,USA,43230.66667
GA,30442,2910,116406,USA,40002.06186
GA,30445,1000,38965,USA,38965
GA,30446,570,25924,USA,45480.70175
GA,30450,1020,37696,USA,36956.86275
GA,30452,620,29240,USA,47161.29032
GA,30453,2310,97465,USA,42192.64069
GA,30454,260,12723,USA,48934.61538
GA,30455,250,11145,USA,44580
GA,30456,750,30487,USA,40649.33333
GA,30457,2180,91651,USA,42041.74312
GA,30458,13670,649649,USA,47523.70154
GA,30461,6390,390957,USA,61182.62911
GA,30467,4570,219566,USA,48045.07659
GA,30470,350,19283,USA,55094.28571
GA,30471,1590,65516,USA,41205.03145
GA,30473,980,45760,USA,46693.87755
GA,30474,5980,306123,USA,51191.13712
GA,30477,1180,45953,USA,38943.22034
GA,30501,11740,630482,USA,53703.74787
GA,30504,12130,655130,USA,54009.06843
GA,30506,20130,1765924,USA,87725.98112
GA,30507,12740,557713,USA,43776.53061
GA,30510,2700,124799,USA,46221.85185
GA,30511,1510,74230,USA,49158.9404
GA,30512,8670,491822,USA,56726.87428
GA,30513,5040,307916,USA,61094.44444
GA,30516,740,32205,USA,43520.27027
GA,30517,7360,733703,USA,99687.90761
GA,30518,23550,1730247,USA,73471.21019
GA,30519,22850,1606927,USA,70325.03282
GA,30520,1670,75795,USA,45386.22754
GA,30521,2110,99062,USA,46948.81517
GA,30522,510,34311,USA,67276.47059
GA,30523,5720,384829,USA,67277.7972
GA,30525,3780,204511,USA,54103.43915
GA,30527,2050,138161,USA,67395.60976
GA,30528,9970,506746,USA,50827.08124
GA,30529,5070,255486,USA,50391.71598
GA,30530,2730,132000,USA,48351.64835
GA,30531,4730,230335,USA,48696.61734
GA,30533,10540,628374,USA,59618.02657
GA,30534,13350,915899,USA,68606.66667
GA,30535,3120,163655,USA,52453.52564
GA,30536,3270,193872,USA,59288.07339
GA,30537,630,38126,USA,60517.46032
GA,30538,1270,55408,USA,43628.34646
GA,30540,7940,426692,USA,53739.5466
GA,30541,780,44600,USA,57179.48718
GA,30542,17290,1294663,USA,74879.29439
GA,30543,2020,95883,USA,47466.83168
GA,30545,580,30055,USA,51818.96552
GA,30546,3470,208552,USA,60101.44092
GA,30547,1460,77118,USA,52820.54795
GA,30548,9620,834867,USA,86784.51143
GA,30549,11350,794136,USA,69967.92952
GA,30552,740,48842,USA,66002.7027
GA,30553,3260,186406,USA,57179.7546
GA,30554,3440,185955,USA,54056.68605
GA,30555,940,42423,USA,45130.85106
GA,30557,2020,103416,USA,51196.0396
GA,30558,2150,106030,USA,49316.27907
GA,30559,1870,104563,USA,55916.04278
GA,30560,2060,112603,USA,54661.65049
GA,30563,2360,115738,USA,49041.52542
GA,30564,2120,124131,USA,58552.35849
GA,30565,2120,103255,USA,48705.18868
GA,30566,4250,240208,USA,56519.52941
GA,30567,1780,102330,USA,57488.76404
GA,30568,880,48778,USA,55429.54545
GA,30571,1470,102099,USA,69455.10204
GA,30572,460,26236,USA,57034.78261
GA,30575,690,35553,USA,51526.08696
GA,30576,1110,68130,USA,61378.37838
GA,30577,8780,425143,USA,48421.75399
GA,30582,2180,122948,USA,56398.16514
GA,30601,8050,320388,USA,39799.75155
GA,30605,14900,770898,USA,51738.12081
GA,30606,18750,1492006,USA,79573.65333
GA,30607,4650,254303,USA,54688.8172
GA,30619,710,42551,USA,59930.98592
GA,30620,6480,355369,USA,54840.89506
GA,30621,2420,262900,USA,108636.3636
GA,30622,4630,451833,USA,97588.12095
GA,30624,1060,45346,USA,42779.24528
GA,30625,1130,82137,USA,72687.61062
GA,30627,880,38710,USA,43988.63636
GA,30628,3000,156937,USA,52312.33333
GA,30629,1960,91943,USA,46909.69388
GA,30630,1050,45643,USA,43469.52381
GA,30631,580,23025,USA,39698.27586
GA,30633,3460,171908,USA,49684.39306
GA,30634,950,42247,USA,44470.52632
GA,30635,6240,275447,USA,44142.14744
GA,30641,840,59954,USA,71373.80952
GA,30642,6110,803952,USA,131579.7054
GA,30643,6860,373027,USA,54377.1137
GA,30646,3300,165302,USA,50091.51515
GA,30648,1110,58725,USA,52905.40541
GA,30650,5800,472338,USA,81437.58621
GA,30655,11210,680119,USA,60670.74041
GA,30656,7500,466581,USA,62210.8
GA,30660,380,14614,USA,38457.89474
GA,30662,3220,149305,USA,46368.01242
GA,30663,1400,84679,USA,60485
GA,30666,4450,375059,USA,84282.92135
GA,30667,360,16402,USA,45561.11111
GA,30668,690,32956,USA,47762.31884
GA,30669,1230,43990,USA,35764.22764
GA,30673,2980,139934,USA,46957.71812
GA,30677,9210,1019870,USA,110735.0706
GA,30678,490,30161,USA,61553.06122
GA,30680,19620,992680,USA,50595.31091
GA,30683,3410,178466,USA,52336.07038
GA,30701,15970,817471,USA,51187.91484
GA,30705,12600,567686,USA,45054.44444
GA,30707,6320,331955,USA,52524.52532
GA,30708,150,6103,USA,40686.66667
GA,30710,2620,157475,USA,60104.96183
GA,30711,1390,57729,USA,41531.65468
GA,30720,11010,758446,USA,68887.01181
GA,30721,21210,851087,USA,40126.68553
GA,30725,1890,107018,USA,56623.28042
GA,30728,7310,313868,USA,42936.79891
GA,30730,710,31331,USA,44128.16901
GA,30731,910,45451,USA,49946.15385
GA,30733,740,31348,USA,42362.16216
GA,30734,1240,60404,USA,48712.90323
GA,30735,2380,99983,USA,42009.66387
GA,30736,17970,1101201,USA,61279.96661
GA,30738,1480,84319,USA,56972.2973
GA,30739,2370,142483,USA,60119.40928
GA,30740,3730,291524,USA,78156.56836
GA,30741,11200,423619,USA,37823.125
GA,30742,3110,126323,USA,40618.32797
GA,30746,540,30366,USA,56233.33333
GA,30747,5660,249203,USA,44028.79859
GA,30750,1320,156412,USA,118493.9394
GA,30752,3690,169668,USA,45980.4878
GA,30753,2570,104438,USA,40637.35409
GA,30755,3900,179645,USA,46062.82051
GA,30757,650,31528,USA,48504.61538
GA,30802,2800,245850,USA,87803.57143
GA,30803,330,14411,USA,43669.69697
GA,30805,1110,49177,USA,44303.6036
GA,30808,1770,78323,USA,44250.28249
GA,30809,21800,2079549,USA,95392.15596
GA,30810,750,34044,USA,45392
GA,30813,18830,1111944,USA,59051.72597
GA,30814,3980,214259,USA,53833.9196
GA,30815,17410,749401,USA,43044.28489
GA,30816,750,35683,USA,47577.33333
GA,30817,3180,162495,USA,51099.0566
GA,30818,210,11058,USA,52657.14286
GA,30820,410,19203,USA,46836.58537
GA,30821,370,16326,USA,44124.32432
GA,30823,670,29695,USA,44320.89552
GA,30824,7200,332245,USA,46145.13889
GA,30828,1620,61890,USA,38203.7037
GA,30830,5620,291492,USA,51866.90391
GA,30833,1600,63746,USA,39841.25
GA,30901,5080,159263,USA,31350.98425
GA,30904,9780,526768,USA,53861.75869
GA,30905,1840,73152,USA,39756.52174
GA,30906,23630,795779,USA,33676.63986
GA,30907,23040,1683465,USA,73067.05729
GA,30909,20930,1301060,USA,62162.44625
GA,31001,880,34641,USA,39364.77273
GA,31002,1050,45754,USA,43575.2381
GA,31005,8690,594917,USA,68459.95397
GA,31006,1620,72140,USA,44530.8642
GA,31007,290,10970,USA,37827.58621
GA,31008,9050,487776,USA,53897.90055
GA,31009,430,22609,USA,52579.06977
GA,31011,310,13270,USA,42806.45161
GA,31012,490,20701,USA,42246.93878
GA,31014,4750,237114,USA,49918.73684
GA,31015,7080,303641,USA,42887.14689
GA,31016,680,34558,USA,50820.58824
GA,31017,790,38359,USA,48555.6962
GA,31018,460,16740,USA,36391.30435
GA,31019,920,49624,USA,53939.13043
GA,31020,850,34601,USA,40707.05882
GA,31021,11200,618523,USA,55225.26786
GA,31022,690,37049,USA,53694.2029
GA,31023,5320,222942,USA,41906.39098
GA,31024,8950,587293,USA,65619.32961
GA,31025,660,42793,USA,64837.87879
GA,31027,3840,137339,USA,35765.36458
GA,31028,2870,175017,USA,60981.5331
GA,31029,6890,426728,USA,61934.39768
GA,31030,6570,286802,USA,43653.27245
GA,31031,2420,102638,USA,42412.39669
GA,31032,6130,375064,USA,61184.99184
GA,31033,970,44466,USA,45841.23711
GA,31035,470,20808,USA,44272.34043
GA,31036,3960,251417,USA,63489.14141
GA,31037,950,33282,USA,35033.68421
GA,31038,310,16329,USA,52674.19355
GA,31041,250,9153,USA,36612
GA,31042,780,30760,USA,39435.89744
GA,31044,1100,48714,USA,44285.45455
GA,31046,1400,102689,USA,73349.28571
GA,31047,6800,526176,USA,77378.82353
GA,31049,630,28935,USA,45928.57143
GA,31050,310,12759,USA,41158.06452
GA,31052,4030,250477,USA,62153.10174
GA,31054,650,28556,USA,43932.30769
GA,31055,1710,73344,USA,42891.22807
GA,31057,640,29124,USA,45506.25
GA,31058,630,24455,USA,38817.46032
GA,31060,570,21860,USA,38350.87719
GA,31061,15160,740371,USA,48837.1372
GA,31063,1920,74413,USA,38756.77083
GA,31064,4040,219823,USA,54411.63366
GA,31065,470,21395,USA,45521.2766
GA,31066,440,25640,USA,58272.72727
GA,31068,1190,44151,USA,37101.68067
GA,31069,9740,585701,USA,60133.5729
GA,31070,240,13629,USA,56787.5
GA,31071,430,17429,USA,40532.55814
GA,31072,460,20555,USA,44684.78261
GA,31075,1050,47088,USA,44845.71429
GA,31076,1140,54390,USA,47710.52632
GA,31077,430,18106,USA,42106.97674
GA,31078,1350,55671,USA,41237.77778
GA,31079,1010,43653,USA,43220.79208
GA,31082,4230,229805,USA,54327.42317
GA,31085,390,17604,USA,45138.46154
GA,31087,3110,123288,USA,39642.44373
GA,31088,24960,1454124,USA,58258.17308
GA,31089,1890,74832,USA,39593.65079
GA,31090,370,15700,USA,42432.43243
GA,31091,1010,37359,USA,36989.10891
GA,31092,2040,93380,USA,45774.5098
GA,31093,11590,465891,USA,40197.67041
GA,31094,430,19994,USA,46497.67442
GA,31096,2260,94223,USA,41691.59292
GA,31097,550,29988,USA,54523.63636
GA,31098,1200,46545,USA,38787.5
GA,31201,2580,121834,USA,47222.48062
GA,31204,11830,476089,USA,40244.20964
GA,31206,9800,243476,USA,24844.4898
GA,31210,15380,1460776,USA,94978.93368
GA,31211,6670,295051,USA,44235.53223
GA,31216,6930,382812,USA,55239.82684
GA,31217,6700,220974,USA,32981.19403
GA,31220,6490,434916,USA,67013.25116
GA,31301,1560,62033,USA,39764.74359
GA,31302,3380,185286,USA,54818.3432
GA,31303,1000,53516,USA,53516
GA,31305,2200,105948,USA,48158.18182
GA,31308,3400,167937,USA,49393.23529
GA,31309,360,18883,USA,52452.77778
GA,31312,9760,620668,USA,63593.03279
GA,31313,16510,655947,USA,39730.28468
GA,31314,840,20251,USA,24108.33333
GA,31315,2840,111078,USA,39111.97183
GA,31316,4470,202009,USA,45192.17002
GA,31320,4260,227192,USA,53331.4554
GA,31321,2890,145044,USA,50188.23529
GA,31322,12700,860077,USA,67722.59843
GA,31323,780,30576,USA,39200
GA,31324,13230,1070458,USA,80911.41345
GA,31326,9890,652730,USA,65998.98888
GA,31328,1650,156474,USA,94832.72727
GA,31329,3950,223350,USA,56544.3038
GA,31331,2380,126353,USA,53089.4958
GA,31401,7220,479058,USA,66351.52355
GA,31404,13080,497569,USA,38040.44343
GA,31405,15100,981266,USA,64984.50331
GA,31406,15300,1048771,USA,68547.12418
GA,31407,8670,446361,USA,51483.391
GA,31408,3660,126818,USA,34649.72678
GA,31410,11450,1121918,USA,97984.1048
GA,31411,4480,912481,USA,203678.7946
GA,31415,4500,115757,USA,25723.77778
GA,31419,24210,1228454,USA,50741.59438
GA,31501,5310,234435,USA,44149.71751
GA,31503,7870,341562,USA,43400.50826
GA,31510,3590,169790,USA,47295.26462
GA,31512,700,32722,USA,46745.71429
GA,31513,5780,274583,USA,47505.70934
GA,31516,5940,321703,USA,54158.75421
GA,31518,270,13007,USA,48174.07407
GA,31519,1380,64296,USA,46591.30435
GA,31520,8240,289469,USA,35129.73301
GA,31522,8610,1147091,USA,133227.7584
GA,31523,6430,402932,USA,62664.38569
GA,31525,12800,616039,USA,48128.04688
GA,31527,440,43167,USA,98106.81818
GA,31532,250,11456,USA,45824
GA,31533,5790,235979,USA,40756.30397
GA,31535,4480,206382,USA,46067.41071
GA,31537,3040,135694,USA,44636.18421
GA,31539,5090,219481,USA,43120.03929
GA,31542,950,46422,USA,48865.26316
GA,31543,1750,70590,USA,40337.14286
GA,31544,220,8431,USA,38322.72727
GA,31545,5810,262111,USA,45113.76936
GA,31546,2300,122996,USA,53476.52174
