zipcode,state,avg_income
48423,MI,56821
48426,MI,42750
48427,MI,40520
48428,MI,88165
48429,MI,51864
48430,MI,85983
48432,MI,45580
48433,MI,62229
48435,MI,43453
48436,MI,62920
48438,MI,83828
48439,MI,76266
48441,MI,48205
48442,MI,64895
48444,MI,51486
48445,MI,45916
48446,MI,54648
48449,MI,47882
48450,MI,67439
48451,MI,80844
48453,MI,47649
48454,MI,49182
48455,MI,88461
48456,MI,44234
48457,MI,45753
48458,MI,33277
48460,MI,61921
48461,MI,53083
48462,MI,82078
48463,MI,52714
48464,MI,49014
48465,MI,47262
48466,MI,45002
48467,MI,59978
48468,MI,42695
48469,MI,61322
48470,MI,41247
48471,MI,45006
48472,MI,45318
48473,MI,57518
48475,MI,53318
48502,MI,210447
48503,MI,34898
48504,MI,27702
48505,MI,22816
48506,MI,34142
48507,MI,38656
48509,MI,48198
48519,MI,42726
48529,MI,30773
48532,MI,46268
48601,MI,29859
48602,MI,35730
48603,MI,63063
48604,MI,42931
48607,MI,27001
48609,MI,70840
48610,MI,42876
48611,MI,61587
48612,MI,50498
48613,MI,45028
48614,MI,42474
48615,MI,47091
48616,MI,52202
48617,MI,51771
48618,MI,48135
48619,MI,42200
48621,MI,42221
48622,MI,48672
48623,MI,78652
48624,MI,48881
48625,MI,39860
48626,MI,66432
48628,MI,67057
48629,MI,45469
48631,MI,58833
48632,MI,44758
48634,MI,60613
48635,MI,46065
48636,MI,39621
48637,MI,52105
48638,MI,55912
48640,MI,78010
48642,MI,88441
48647,MI,41330
48649,MI,47788
48650,MI,50171
48651,MI,44011
48652,MI,49640
48653,MI,51863
48654,MI,41502
48655,MI,53931
48656,MI,38778
48657,MI,66336
48658,MI,47481
48659,MI,43105
48661,MI,48342
48662,MI,57592
48701,MI,46248
48703,MI,52953
48705,MI,41239
48706,MI,54694
48708,MI,43853
48720,MI,56332
48721,MI,49370
48722,MI,46094
48723,MI,48272
48725,MI,55086
48726,MI,47170
48727,MI,44670
48728,MI,49953
48729,MI,41456
48730,MI,52759
48731,MI,44039
48732,MI,56974
48733,MI,47756
48734,MI,88652
48735,MI,43361
48737,MI,34573
48738,MI,50847
48739,MI,43332
48740,MI,50485
48741,MI,46227
48742,MI,47940
48744,MI,45305
48745,MI,41250
48746,MI,48848
48747,MI,57690
48748,MI,44327
48749,MI,43090
48750,MI,43159
48754,MI,45588
48755,MI,68042
48756,MI,34146
48757,MI,55944
48759,MI,48358
48760,MI,47409
48761,MI,38806
48762,MI,50740
48763,MI,51551
48765,MI,37939
48766,MI,34840
48767,MI,56854
48768,MI,48277
48770,MI,38297
48801,MI,58909
48806,MI,46623
48807,MI,43713
48808,MI,76543
48809,MI,51514
48811,MI,45597
48813,MI,57644
48815,MI,67917
48817,MI,48337
48818,MI,48667
48819,MI,59933
48820,MI,94414
48821,MI,70772
48822,MI,79000
48823,MI,87425
48827,MI,59624
48829,MI,40896
48831,MI,46885
48832,MI,48056
48834,MI,45036
48835,MI,63145
48836,MI,60067
48837,MI,73167
48838,MI,51496
48840,MI,74445
48841,MI,50302
48842,MI,65089
48843,MI,77586
48845,MI,45111
48846,MI,46140
48847,MI,50153
48848,MI,69800
48849,MI,56838
48850,MI,46110
48851,MI,56822
48854,MI,68674
48855,MI,72810
48856,MI,40145
48857,MI,54631
48858,MI,55463
48860,MI,45047
48861,MI,53403
48864,MI,118058
48865,MI,46298
48866,MI,49527
48867,MI,48574
48871,MI,60672
48872,MI,59954
48873,MI,64640
48875,MI,62579
48876,MI,52464
48877,MI,43015
48878,MI,52638
48879,MI,60539
48880,MI,44229
48881,MI,55009
48883,MI,51208
48884,MI,44589
48885,MI,42593
48886,MI,42387
48888,MI,45509
48889,MI,45623
48890,MI,56303
48891,MI,43320
48892,MI,58167
48893,MI,58567
48894,MI,70199
48895,MI,92234
48897,MI,52328
48906,MI,46314
48910,MI,39770
48911,MI,41620
48912,MI,44065
48915,MI,39006
48917,MI,58445
48933,MI,39361
49001,MI,40213
49002,MI,66989
49004,MI,51828
49006,MI,47300
49007,MI,57997
49008,MI,80328
49009,MI,86150
49010,MI,54475
49011,MI,52279
49012,MI,90447
49013,MI,40085
49014,MI,57062
49015,MI,60345
49017,MI,51393
49021,MI,55028
49022,MI,40377
49024,MI,78834
49026,MI,47819
49028,MI,46955
49029,MI,54948
49030,MI,47178
49031,MI,70811
49032,MI,47944
49033,MI,68245
49034,MI,57650
49036,MI,53098
49037,MI,35617
49038,MI,53012
49040,MI,48635
49042,MI,51467
49043,MI,38583
49045,MI,47342
49046,MI,60015
49047,MI,50973
49048,MI,44998
49050,MI,57327
49051,MI,69647
49052,MI,52088
49053,MI,68641
49055,MI,53576
49056,MI,41828
49057,MI,37279
49058,MI,56966
49060,MI,168438
49061,MI,53006
49064,MI,50711
49065,MI,57366
49066,MI,42615
49067,MI,54211
49068,MI,67712
49070,MI,55782
49071,MI,90191
49072,MI,54693
49073,MI,48406
49076,MI,51697
49078,MI,55768
49079,MI,57109
49080,MI,63443
49082,MI,54219
49083,MI,117128
49085,MI,99857
49087,MI,80301
49088,MI,76572
49089,MI,46742
49090,MI,67475
49091,MI,53010
49092,MI,47735
49093,MI,53129
49094,MI,46894
49095,MI,74477
49096,MI,53782
49097,MI,81357
49098,MI,48331
49099,MI,61899
49101,MI,58238
49102,MI,58253
49103,MI,54804
49106,MI,61354
49107,MI,53496
49111,MI,50744
49112,MI,68541
49113,MI,53194
49116,MI,176183
49117,MI,97970
49120,MI,58686
49125,MI,79160
49126,MI,37662
49127,MI,82645
49128,MI,53287
49129,MI,138705
49130,MI,96948
49201,MI,63191
49202,MI,36050
49203,MI,50130
49220,MI,50860
49221,MI,48520
49224,MI,45544
49227,MI,44862
49228,MI,55995
49229,MI,62685
49230,MI,64391
49232,MI,48076
49233,MI,63688
49234,MI,89670
49235,MI,48394
49236,MI,56519
49237,MI,58552
49238,MI,56412
49240,MI,72986
49241,MI,53699
49242,MI,50283
49245,MI,49081
49246,MI,76211
49247,MI,48377
49248,MI,50797
49249,MI,63008
49250,MI,48819
49251,MI,58471
49252,MI,45833
49253,MI,70579
49254,MI,49412
49255,MI,45112
49256,MI,45165
49259,MI,55192
49262,MI,40416
49264,MI,56791
49265,MI,73180
49266,MI,46422
49267,MI,72055
49268,MI,55097
49269,MI,58212
49270,MI,68038
49271,MI,46147
49272,MI,65304
49274,MI,48373
49276,MI,60689
49277,MI,59617
49279,MI,55446
49282,MI,39247
49283,MI,63917
49284,MI,55534
49285,MI,61195
49286,MI,61632
49287,MI,64727
49288,MI,43869
49301,MI,215546
49302,MI,97153
49303,MI,50730
49304,MI,39922
49305,MI,42610
49306,MI,120782
49307,MI,53728
49309,MI,44581
49310,MI,48361
49315,MI,94023
49316,MI,90546
49318,MI,55949
49319,MI,56993
49321,MI,51996
49322,MI,42131
49323,MI,63247
49325,MI,64824
49326,MI,57473
49327,MI,50165
49328,MI,56843
49329,MI,49542
49330,MI,52938
49331,MI,72244
49332,MI,50177
49333,MI,70993
49336,MI,41982
49337,MI,52278
49338,MI,50567
49339,MI,69908
49340,MI,47096
49341,MI,91299
49342,MI,48697
49343,MI,55491
49344,MI,74988
49345,MI,60335
49346,MI,64244
49347,MI,51780
49348,MI,58987
49349,MI,41251
49401,MI,59871
49402,MI,43846
49403,MI,63845
49404,MI,60668
49405,MI,47441
49408,MI,55173
49410,MI,45609
49411,MI,53528
49412,MI,54337
49415,MI,60423
49417,MI,73750
49418,MI,73465
49419,MI,78772
49420,MI,43257
49421,MI,44001
49423,MI,66944
49424,MI,76242
49425,MI,43517
49426,MI,81214
49428,MI,65969
49431,MI,56988
49435,MI,86382
49436,MI,59781
49437,MI,56735
49440,MI,46249
49441,MI,56956
49442,MI,35610
49444,MI,44083
49445,MI,70107
49446,MI,51314
49448,MI,62184
49449,MI,71706
49450,MI,37689
49451,MI,52596
49452,MI,42496
49453,MI,127523
49454,MI,45011
49455,MI,52883
49456,MI,101863
49457,MI,51901
49459,MI,39442
49460,MI,93342
49461,MI,62327
49464,MI,72500
49503,MI,114737
49504,MI,49867
49505,MI,51307
49506,MI,119157
49507,MI,37241
49508,MI,48862
49509,MI,39414
49512,MI,59027
49519,MI,46348
49525,MI,88972
49534,MI,66370
49544,MI,55422
49546,MI,123419
49548,MI,37843
49601,MI,51546
49612,MI,63950
49613,MI,63847
49614,MI,48843
49615,MI,63968
49616,MI,39821
49617,MI,57234
49618,MI,45813
49619,MI,39070
49620,MI,47382
49621,MI,64996
49622,MI,51742
49623,MI,41182
49625,MI,36885
49629,MI,79853
49630,MI,88521
49631,MI,42941
49632,MI,39864
49633,MI,50646
49635,MI,79695
49636,MI,181305
49637,MI,51405
49638,MI,40721
49639,MI,46093
49640,MI,59494
49642,MI,26507
49643,MI,55181
49644,MI,42012
49645,MI,41260
49646,MI,46784
49648,MI,100119
49649,MI,50764
49650,MI,56401
49651,MI,46799
49653,MI,92293
49654,MI,161042
49655,MI,49767
49656,MI,43532
49657,MI,50861
49659,MI,40352
49660,MI,51893
49663,MI,46044
49664,MI,78425
49665,MI,43629
49667,MI,39228
49668,MI,40626
49670,MI,91343
49675,MI,75696
49676,MI,67533
49677,MI,46725
49679,MI,45794
49680,MI,41856
49682,MI,83467
49683,MI,53239
49684,MI,78292
49686,MI,85896
49688,MI,51888
49689,MI,44874
49690,MI,104223
49701,MI,58207
49705,MI,39588
49706,MI,50031
49707,MI,51901
49709,MI,40144
49710,MI,55645
49712,MI,67793
49713,MI,45500
49715,MI,49862
49716,MI,75512
49718,MI,44333
49719,MI,63781
49720,MI,71855
49721,MI,47926
49724,MI,50509
49725,MI,45500
49726,MI,47850
49727,MI,57140
49728,MI,43730
49729,MI,51930
49730,MI,49309
49733,MI,43269
49735,MI,54412
49736,MI,42892
49738,MI,48169
49740,MI,93079
49743,MI,40148
49744,MI,49005
49745,MI,44652
49746,MI,42561
49747,MI,54573
49749,MI,69484
49751,MI,46708
49752,MI,46231
49753,MI,47140
49755,MI,44428
49756,MI,44365
49759,MI,49637
49760,MI,43237
49762,MI,46348
49765,MI,44443
49766,MI,53733
49768,MI,48630
49769,MI,42119
49770,MI,79334
49774,MI,51229
49776,MI,43315
49777,MI,66124
49779,MI,46263
49780,MI,53330
49781,MI,44059
49782,MI,56076
49783,MI,46963
49788,MI,32161
49795,MI,43540
49799,MI,39938
49801,MI,63136
49802,MI,48315
49805,MI,56833
49806,MI,69284
49807,MI,56297
49812,MI,49584
49814,MI,57584
49815,MI,51231
49816,MI,45667
49817,MI,47938
49818,MI,57513
49820,MI,51484
49821,MI,47712
49827,MI,41046
49829,MI,50200
49831,MI,53159
49834,MI,47115
49835,MI,44456
49836,MI,42944
49837,MI,57310
49838,MI,44905
49840,MI,59840
49841,MI,46816
49847,MI,41320
49849,MI,51771
49853,MI,53584
49854,MI,51024
49855,MI,62541
49858,MI,51650
49861,MI,65046
49862,MI,50601
49866,MI,58329
49868,MI,45153
49870,MI,47954
49874,MI,47840
49876,MI,51146
49878,MI,54159
49879,MI,47268
49880,MI,49091
49881,MI,54106
49884,MI,44330
49885,MI,55269
49886,MI,44355
49887,MI,47902
49891,MI,42570
49892,MI,54567
49893,MI,51775
49894,MI,48418
49895,MI,56190
49896,MI,43214
49905,MI,50220
49908,MI,44824
49910,MI,49047
49911,MI,44698
49912,MI,43489
49913,MI,44302
49916,MI,60255
49920,MI,52659
49921,MI,39383
49925,MI,46756
49927,MI,41504
49930,MI,55683
49931,MI,60744
49935,MI,45235
49938,MI,44287
49945,MI,50628
49946,MI,49028
49947,MI,59872
49948,MI,45621
49950,MI,62519
49953,MI,47342
49958,MI,49073
49962,MI,50881
49965,MI,49368
49967,MI,46514
49968,MI,42235
49969,MI,225044
49970,MI,42645
50001,IA,70265
50002,IA,56346
50003,IA,116306
50005,IA,48584
50006,IA,57165
50007,IA,90340
50008,IA,42160
50009,IA,70198
50010,IA,73027
50014,IA,79818
50020,IA,55945
50021,IA,91596
50022,IA,58296
50023,IA,90136
50025,IA,59870
50026,IA,50363
50027,IA,42800
50028,IA,64130
50029,IA,42934
50034,IA,60388
50035,IA,89010
50036,IA,62303
50039,IA,58487
50042,IA,43164
50044,IA,53292
50046,IA,79139
50047,IA,70345
50048,IA,54137
50049,IA,52857
50050,IA,56990
50051,IA,55542
50054,IA,58105
50055,IA,58888
50056,IA,62141
50058,IA,62222
50060,IA,53311
50061,IA,164314
50062,IA,54207
50063,IA,91924
50065,IA,37705
50066,IA,57318
50067,IA,46800
50068,IA,45100
50069,IA,63341
50070,IA,73394
50071,IA,56455
50072,IA,81578
50073,IA,78352
50074,IA,106146
50075,IA,56680
50076,IA,49893
50103,IA,55841
50105,IA,84189
50106,IA,56834
50107,IA,53928
50108,IA,38161
50109,IA,97686
50111,IA,90351
50112,IA,65568
50115,IA,57745
50116,IA,48471
50118,IA,60015
50119,IA,54328
50120,IA,71221
50122,IA,65246
50123,IA,51529
50124,IA,85415
50125,IA,71498
50126,IA,66270
50128,IA,48731
50129,IA,61311
50130,IA,74738
50131,IA,113421
50132,IA,48181
50133,IA,42404
50134,IA,75523
50135,IA,60711
50136,IA,50005
50138,IA,58880
50139,IA,57065
50140,IA,45635
50141,IA,61691
50143,IA,66067
50144,IA,56886
50146,IA,57409
50147,IA,46012
50148,IA,51683
50149,IA,53195
50150,IA,50740
50151,IA,63064
50153,IA,65848
50154,IA,67827
50156,IA,69336
50157,IA,51082
50158,IA,57381
50161,IA,66352
50162,IA,61634
50164,IA,53216
50166,IA,62521
50167,IA,62962
50168,IA,71675
50169,IA,67620
50170,IA,64887
50171,IA,70465
50173,IA,50609
50174,IA,53441
50201,IA,68413
50206,IA,53204
50207,IA,61982
50208,IA,55440
50210,IA,70100
50211,IA,84753
50212,IA,63988
50213,IA,50906
50214,IA,82632
50216,IA,93231
50217,IA,61379
50219,IA,91613
50220,IA,54009
50222,IA,63695
50223,IA,52533
50225,IA,64814
50226,IA,106384
50228,IA,72310
50229,IA,87570
50230,IA,66589
50232,IA,72886
50233,IA,53958
50234,IA,72337
50235,IA,53480
50236,IA,74004
50237,IA,84278
50238,IA,52815
50240,IA,77821
50242,IA,52284
50244,IA,72157
50246,IA,59587
50247,IA,70187
50248,IA,70936
50249,IA,61005
50250,IA,53098
50251,IA,73016
50252,IA,62966
50254,IA,46338
50256,IA,55226
50257,IA,61790
50258,IA,59021
50261,IA,102501
50262,IA,46488
50263,IA,105493
50264,IA,50315
50265,IA,93754
50266,IA,99916
50268,IA,46736
50271,IA,55480
50273,IA,68645
50274,IA,53286
50275,IA,52257
50276,IA,66865
50277,IA,61145
50278,IA,57768
50309,IA,70122
50310,IA,56901
50311,IA,53498
50312,IA,111072
50313,IA,49904
50314,IA,33269
50315,IA,45479
50316,IA,36839
50317,IA,46070
50320,IA,50493
50321,IA,98594
50322,IA,73992
50323,IA,164310
50324,IA,69659
50325,IA,130507
50327,IA,80190
50401,IA,60062
50420,IA,54180
50421,IA,58001
50423,IA,57526
50424,IA,62240
50428,IA,75060
50430,IA,52600
50434,IA,54225
50435,IA,58615
50436,IA,61881
50438,IA,68109
50439,IA,45236
50440,IA,52477
50441,IA,57238
50444,IA,56784
50446,IA,57491
50447,IA,56944
50448,IA,51000
50449,IA,42660
50450,IA,56418
50451,IA,55241
50452,IA,57826
50453,IA,52053
50455,IA,59061
50456,IA,51237
50457,IA,56964
50458,IA,59350
50459,IA,56313
50460,IA,50206
50461,IA,62774
50464,IA,51900
50466,IA,55134
50468,IA,60642
50469,IA,64781
50470,IA,44169
50471,IA,55743
50472,IA,68309
50473,IA,52618
50475,IA,62400
50476,IA,53754
50477,IA,45792
50478,IA,55300
50479,IA,55874
50480,IA,55973
50482,IA,70985
50483,IA,54936
50484,IA,49378
50501,IA,57451
50510,IA,58539
50511,IA,69290
50514,IA,57332
50515,IA,53490
50516,IA,55965
50517,IA,54263
50518,IA,63506
50519,IA,52180
50522,IA,51845
50523,IA,52385
50524,IA,73517
50525,IA,58475
50528,IA,58881
50529,IA,53029
50530,IA,50452
50532,IA,57607
50533,IA,53343
50535,IA,52851
50536,IA,58243
50538,IA,49024
50539,IA,54880
50540,IA,60771
50541,IA,51486
50542,IA,57869
50543,IA,54016
50544,IA,52842
50545,IA,52236
50546,IA,54306
50548,IA,75946
50554,IA,57267
50556,IA,56807
50557,IA,50906
50558,IA,61653
50559,IA,61007
50560,IA,54591
50561,IA,59377
50562,IA,55676
50563,IA,65488
50565,IA,56600
50566,IA,55966
50568,IA,64496
50569,IA,54442
50571,IA,56656
50574,IA,59477
50575,IA,51702
50576,IA,55977
50577,IA,46342
50578,IA,57204
50579,IA,57414
50581,IA,58988
50582,IA,44310
50583,IA,56614
50585,IA,63098
50586,IA,55825
50588,IA,58360
50590,IA,46320
50591,IA,55464
50594,IA,50115
50595,IA,60701
50597,IA,62540
50598,IA,58283
50599,IA,63518
50601,IA,55855
50602,IA,58062
50603,IA,48869
50604,IA,59482
50606,IA,50447
50607,IA,56769
50609,IA,67360
50611,IA,53464
50612,IA,146964
50613,IA,83564
50616,IA,58336
50619,IA,58629
50621,IA,74762
50622,IA,96222
50624,IA,89338
50625,IA,53407
50626,IA,60959
50627,IA,55534
50628,IA,56545
50629,IA,60330
50630,IA,59368
50632,IA,55102
50633,IA,62100
50635,IA,61171
50636,IA,61068
50638,IA,67910
50641,IA,44056
50642,IA,59180
50643,IA,80870
50644,IA,62961
50645,IA,62934
50647,IA,70139
50648,IA,74013
50650,IA,53634
50651,IA,63779
50653,IA,52482
50654,IA,62461
50655,IA,54441
50658,IA,56015
50659,IA,67232
50660,IA,62569
50662,IA,49307
50665,IA,68220
50666,IA,52557
50667,IA,66789
50668,IA,66020
50669,IA,75873
50670,IA,60388
50671,IA,61108
50672,IA,68012
50674,IA,60567
50675,IA,60712
50676,IA,58697
50677,IA,76532
50680,IA,64513
50681,IA,49310
50682,IA,62707
50701,IA,65630
50702,IA,44818
50703,IA,37613
50707,IA,45627
50801,IA,54272
50830,IA,52047
50833,IA,48062
50836,IA,44543
50837,IA,46173
50840,IA,47900
50841,IA,55373
50843,IA,46875
50845,IA,45903
50846,IA,50632
50848,IA,45469
50849,IA,59688
50851,IA,56120
50853,IA,56482
50854,IA,52429
50857,IA,53258
50858,IA,50431
50859,IA,45916
50860,IA,36445
50861,IA,45281
50864,IA,51724
51001,IA,66181
51002,IA,61155
51003,IA,68447
51004,IA,55165
51005,IA,61626
51006,IA,50648
51007,IA,67350
51010,IA,46957
51012,IA,57716
51014,IA,69808
51016,IA,58434
51018,IA,55868
51019,IA,62348
51020,IA,69792
51022,IA,67225
51023,IA,52822
51024,IA,75041
51025,IA,68963
51026,IA,59289
51027,IA,65231
51028,IA,68930
51029,IA,47228
51030,IA,81219
51031,IA,67966
51033,IA,65155
51034,IA,57910
51035,IA,69400
51036,IA,86922
51037,IA,51311
51038,IA,60986
51039,IA,72290
51040,IA,56697
51041,IA,85148
51046,IA,58968
51047,IA,52053
51048,IA,59220
51049,IA,53863
51050,IA,68090
51052,IA,59100
51053,IA,57920
51054,IA,72547
51055,IA,65015
51056,IA,55835
51058,IA,56889
51060,IA,51430
51061,IA,50545
51062,IA,58100
51063,IA,59777
51101,IA,35894
51103,IA,41196
51104,IA,61115
51105,IA,34212
51106,IA,61736
51108,IA,66918
51109,IA,45363
51201,IA,68152
51230,IA,63672
51231,IA,48684
51232,IA,52305
51234,IA,62475
51235,IA,67450
51237,IA,54050
51238,IA,78244
51239,IA,66894
51240,IA,71600
51241,IA,69034
51243,IA,49962
51245,IA,66355
51246,IA,75722
51247,IA,87814
51248,IA,61591
51249,IA,56949
51250,IA,86774
51301,IA,66127
51331,IA,94056
51333,IA,54477
51334,IA,53500
51338,IA,60148
51342,IA,59983
51343,IA,61833
51345,IA,56243
51346,IA,65471
51347,IA,61301
51350,IA,52421
51351,IA,72573
51354,IA,58015
51355,IA,127661
51357,IA,55682
51358,IA,51736
51360,IA,76151
51364,IA,48925
51365,IA,52000
51366,IA,56587
51401,IA,69799
51430,IA,62563
51431,IA,51183
51433,IA,55479
51436,IA,71520
51439,IA,57689
51440,IA,59261
51441,IA,48592
51442,IA,56676
51443,IA,61423
51445,IA,89500
51446,IA,60946
51448,IA,57684
51449,IA,60076
51450,IA,56946
51453,IA,57972
51454,IA,52333
51455,IA,60295
51458,IA,63369
51461,IA,66205
51462,IA,54606
51463,IA,72140
51465,IA,59418
51466,IA,60434
51467,IA,59256
51501,IA,42966
51503,IA,73997
51510,IA,52152
51521,IA,59786
51523,IA,54506
51525,IA,63757
51526,IA,76405
51527,IA,56392
51528,IA,51457
51529,IA,64426
51530,IA,56132
51531,IA,62711
51532,IA,52329
51533,IA,55990
51534,IA,76890
51535,IA,55358
51536,IA,56927
51537,IA,67920
51540,IA,60533
51541,IA,58168
51542,IA,79251
51543,IA,50263
51544,IA,59196
51545,IA,51541
51546,IA,66353
51548,IA,77019
51549,IA,65675
51551,IA,65544
51552,IA,52391
51553,IA,70737
51555,IA,62793
51556,IA,58415
51557,IA,57212
51558,IA,55947
51559,IA,69498
51560,IA,62139
51561,IA,69182
51562,IA,63112
51563,IA,62393
51564,IA,48609
51565,IA,61092
51566,IA,54261
51570,IA,58444
51571,IA,69664
51572,IA,50911
51573,IA,62400
51575,IA,81868
51576,IA,77898
51577,IA,57339
51579,IA,60983
51601,IA,51976
51631,IA,48440
51632,IA,58042
51636,IA,46843
51638,IA,54342
51639,IA,58450
51640,IA,61539
51645,IA,56860
51646,IA,53185
51649,IA,50446
51650,IA,53107
51652,IA,61345
51653,IA,64574
51654,IA,64236
52001,IA,50486
52002,IA,74836
52003,IA,110176
52031,IA,68524
52032,IA,57973
52033,IA,71380
52035,IA,50975
52037,IA,67118
52038,IA,55645
52039,IA,72262
52040,IA,66986
52041,IA,61072
52042,IA,55351
52043,IA,65267
52045,IA,59945
52046,IA,62082
52047,IA,56473
52048,IA,45628
52049,IA,58057
52050,IA,49942
52052,IA,54746
52053,IA,53628
52054,IA,60686
52057,IA,62708
52060,IA,52488
52064,IA,52320
52065,IA,58682
52068,IA,97302
52069,IA,53547
52070,IA,54655
52072,IA,44621
52073,IA,61277
52074,IA,56383
52076,IA,56088
52077,IA,50276
52078,IA,61063
52079,IA,60275
52101,IA,69782
52132,IA,67746
52133,IA,52565
52134,IA,55183
52135,IA,52971
52136,IA,54930
52140,IA,56154
52141,IA,58189
52142,IA,56575
52144,IA,62593
52146,IA,57500
52147,IA,50752
52151,IA,54586
52154,IA,52124
52155,IA,55114
52156,IA,59087
52157,IA,54071
52159,IA,59782
52160,IA,58702
52161,IA,54847
52162,IA,45447
52165,IA,53087
52169,IA,44036
52170,IA,59559
52171,IA,57812
52172,IA,53961
52175,IA,57369
52201,IA,61886
52202,IA,65639
52203,IA,79640
52205,IA,66131
52206,IA,84455
52207,IA,47183
52208,IA,53755
52209,IA,61439
52210,IA,55588
52211,IA,60433
52212,IA,51650
52213,IA,80431
52214,IA,70310
52215,IA,53875
52216,IA,55658
52217,IA,48941
52218,IA,64631
52222,IA,52896
52223,IA,68967
52224,IA,73090
52225,IA,51319
52227,IA,85786
52228,IA,82786
52229,IA,62968
52231,IA,61006
52233,IA,66804
52236,IA,72904
52237,IA,53270
52240,IA,65817
52241,IA,88034
52242,IA,10594
52245,IA,89140
52246,IA,88695
52247,IA,64246
52248,IA,63688
52249,IA,63276
52251,IA,51929
52253,IA,76343
52254,IA,47817
52255,IA,58944
52257,IA,59200
52301,IA,56434
52302,IA,79330
52305,IA,68956
52306,IA,62260
52309,IA,50523
52310,IA,62115
52313,IA,55938
52314,IA,87692
52315,IA,64964
52316,IA,52667
52317,IA,79446
52318,IA,69854
52320,IA,53653
52321,IA,53370
52322,IA,70944
52323,IA,47709
52324,IA,82487
52325,IA,77627
52326,IA,50496
52327,IA,80597
52328,IA,128790
52329,IA,61877
52330,IA,63131
52332,IA,65812
52333,IA,107459
52334,IA,64215
52335,IA,46448
52336,IA,75618
52337,IA,51441
52338,IA,132529
52339,IA,45156
52340,IA,68333
52341,IA,92588
52342,IA,50625
52345,IA,72389
52346,IA,67543
52347,IA,60996
52349,IA,61217
52351,IA,93330
52352,IA,69945
52353,IA,59285
52354,IA,69977
52355,IA,46515
52356,IA,62843
52358,IA,69510
52359,IA,45516
52361,IA,75250
52362,IA,54315
52401,IA,65375
52402,IA,65885
52403,IA,91595
52404,IA,52427
52405,IA,57704
52411,IA,162912
52501,IA,50574
52530,IA,53850
52531,IA,57716
52533,IA,57412
52534,IA,41286
52535,IA,61674
52536,IA,57524
52537,IA,57544
52540,IA,48829
52542,IA,52893
52543,IA,69327
52544,IA,47494
52549,IA,51673
52550,IA,44433
52551,IA,52853
52552,IA,52609
52553,IA,52056
52554,IA,44908
52555,IA,45561
52556,IA,60802
52560,IA,46066
52561,IA,53210
52563,IA,54847
52565,IA,56674
52567,IA,58567
52569,IA,63112
52570,IA,41112
52571,IA,56565
52572,IA,42318
52574,IA,45390
52576,IA,50891
52577,IA,61169
52580,IA,60540
52581,IA,42561
52583,IA,50750
52584,IA,45431
52585,IA,54770
52586,IA,62309
52590,IA,42976
52591,IA,56684
52594,IA,52020
52601,IA,53930
52619,IA,51400
52620,IA,45255
52621,IA,65271
52623,IA,63064
52625,IA,58340
52626,IA,47112
52627,IA,60484
52630,IA,50071
52632,IA,47705
52635,IA,44943
52637,IA,72734
52638,IA,53988
52639,IA,49071
52640,IA,53644
52641,IA,58349
52644,IA,52426
52645,IA,56278
52646,IA,60494
52649,IA,57726
52650,IA,65828
52651,IA,50836
52653,IA,56762
52654,IA,51657
52655,IA,57041
52656,IA,72714
52658,IA,67205
52659,IA,55301
52660,IA,64218
52720,IA,56616
52721,IA,60502
