zipcode,state,avg_income,Zips.primary_city,latitude,longitude,Zips.county,Zips.estimated_population
83524,ID,55373,Culdesac,46.36,-116.67,Nez Perce County,813
83526,ID,48481,Ferdinand,46.14,-116.41,Idaho County,0
83525,ID,52478,Elk City,45.9,-115.22,Idaho County,0
83530,ID,58170,Grangeville,45.9,-116.13,Idaho County,4346
83520,ID,42990,Ahsahka,46.52,-116.3,Clearwater County,0
83535,ID,66598,Juliaetta,46.55,-116.74,Latah County,877
83539,ID,42621,Kooskia,46.08,-115.86,Idaho County,1456
83537,ID,58012,Kendrick,46.64,-116.54,Latah County,917
83543,ID,53479,Nezperce,46.28,-116.23,Lewis County,577
83536,ID,46996,Kamiah,46.25,-115.96,Lewis County,2821
83545,ID,47160,Peck,46.42,-116.46,Nez Perce County,0
83540,ID,40943,Lapwai,46.32,-116.78,Nez Perce County,1587
83541,ID,63254,Lenore,46.64,-116.32,Nez Perce County,752
83544,ID,55996,Orofino,46.48,-116.12,Clearwater County,4411
83546,ID,41663,Pierce,46.56,-115.81,Clearwater County,468
83552,ID,42278,Stites,46.08,-115.97,Idaho County,722
83611,ID,56958,Cascade,44.59,-115.57,Valley County,1919
83604,ID,46832,Bruneau,42.57,-115.85,Owyhee County,557
83553,ID,46453,Weippe,46.38,-115.89,Clearwater County,742
83612,ID,52290,Council,44.89,-116.54,Adams County,1488
83549,ID,44666,Riggins,45.39,-116.47,Idaho County,682
83607,ID,58757,Caldwell,43.68,-116.73,Canyon County,19697
83555,ID,47315,Winchester,46.21,-116.64,Lewis County,0
83554,ID,59388,White Bird,45.69,-116.18,Idaho County,480
83547,ID,46760,Pollock,45.31,-116.32,Idaho County,0
83610,ID,53845,Cambridge,44.62,-116.7,Washington County,780
83605,ID,42678,Caldwell,43.66,-116.63,Canyon County,22255
83629,ID,58528,Horseshoe Bend,43.92,-116.17,Boise County,1338
83616,ID,154802,Eagle,43.79,-116.38,Ada County,19058
83626,ID,54239,Greenleaf,43.67,-116.83,Canyon County,1057
83624,ID,51226,Grand View,42.91,-116.12,Owyhee County,886
83628,ID,45591,Homedale,43.59,-116.94,Owyhee County,3392
83632,ID,57753,Indian Valley,44.54,-116.41,Adams County,0
83627,ID,46375,Hammett,42.9,-115.56,Elmore County,522
83622,ID,70400,Garden Valley,44.08,-115.85,Boise County,1383
83631,ID,49193,Idaho City,43.89,-115.76,Boise County,1010
83615,ID,67714,Donnelly,44.67,-116,Valley County,1101
83617,ID,51647,Emmett,43.98,-116.52,Gem County,12006
83619,ID,75303,Fruitland,43.96,-116.91,Payette County,5762
83623,ID,38832,Glenns Ferry,43.09,-115.37,Elmore County,1237
83637,ID,42700,Lowman,44.14,-115.32,Boise County,0
83633,ID,49386,King Hill,43.07,-115.19,Elmore County,0
83634,ID,60210,Kuna,43.43,-116.32,Ada County,14859
83638,ID,86256,Mccall,44.88,-115.77,Valley County,5138
83651,ID,42726,Nampa,43.6,-116.61,Canyon County,20252
83644,ID,66676,Middleton,43.74,-116.58,Canyon County,7321
83646,ID,79760,Meridian,43.65,-116.43,Ada County,34900
83639,ID,48459,Marsing,43.48,-116.84,Owyhee County,2455
83641,ID,61409,Melba,43.36,-116.55,Canyon County,2669
83645,ID,46888,Midvale,44.38,-116.58,Washington County,485
83650,ID,49973,Murphy,43.08,-116.52,Owyhee County,0
83642,ID,82929,Meridian,43.59,-116.42,Ada County,29511
83654,ID,60806,New Meadows,45.06,-116.37,Adams County,1226
83648,ID,37888,Mountain Home A F B,43.05,-115.86,Elmore County,2558
83647,ID,47835,Mountain Home,43.36,-115.52,Elmore County,16417
83655,ID,53597,New Plymouth,43.94,-116.8,Payette County,3448
83660,ID,59585,Parma,43.8,-116.91,Canyon County,4460
83669,ID,83179,Star,43.72,-116.49,Ada County,6028
83670,ID,51039,Sweet,44.01,-116.33,Gem County,0
83661,ID,45470,Payette,44.06,-116.7,Payette County,7524
83702,ID,122351,Boise,43.71,-116.18,Ada County,16631
83712,ID,144259,Boise,43.6,-116.12,Ada County,6689
83706,ID,79076,Boise,43.59,-116.19,Ada County,22175
83687,ID,54197,Nampa,43.6,-116.54,Canyon County,21027
83672,ID,48351,Weiser,44.47,-116.91,Washington County,6216
83676,ID,51786,Wilder,43.65,-116.93,Canyon County,3316
83703,ID,74044,Boise,43.71,-116.25,Ada County,13203
83704,ID,49667,Boise,43.63,-116.28,Ada County,29687
83713,ID,64069,Boise,43.63,-116.32,Ada County,22198
83686,ID,58113,Nampa,43.49,-116.61,Canyon County,34372
83705,ID,49731,Boise,43.56,-116.21,Ada County,20030
83709,ID,67610,Boise,43.54,-116.29,Ada County,40418
83714,ID,82476,Garden City,43.64,-116.26,Ada County,16431
83716,ID,120764,Boise,43.54,-115.92,Ada County,11898
83801,ID,66455,Athol,47.96,-116.68,Kootenai County,4652
83804,ID,53526,Blanchard,48.04,-116.96,Bonner County,929
83803,ID,56338,Bayview,47.97,-116.56,Kootenai County,661
83809,ID,53535,Careywood,48.06,-116.59,Bonner County,0
83810,ID,56028,Cataldo,47.57,-116.47,Kootenai County,987
83805,ID,51386,Bonners Ferry,48.75,-116.51,Boundary County,6090
83813,ID,56785,Cocolalla,48.1,-116.67,Bonner County,961
83811,ID,47410,Clark Fork,48.06,-116.17,Bonner County,1065
83814,ID,75628,Coeur D Alene,47.59,-116.91,Kootenai County,16915
83815,ID,62539,Coeur D Alene,47.72,-116.75,Kootenai County,23869
83821,ID,73226,Coolin,48.6,-116.86,Bonner County,0
83822,ID,42607,Oldtown,48.13,-116.99,Bonner County,1125
83823,ID,71503,Deary,46.79,-116.51,Latah County,1109
83836,ID,81491,Hope,48.26,-116.24,Bonner County,905
83833,ID,90820,Harrison,47.54,-116.7,Kootenai County,1101
83837,ID,40254,Kellogg,47.57,-116.11,Shoshone County,2180
83824,ID,41327,Desmet,47.12,-116.91,Benewah County,0
83832,ID,67515,Genesee,46.56,-116.88,Latah County,1314
83846,ID,43367,Mullan,47.46,-115.74,Shoshone County,606
83839,ID,58301,Kingston,47.59,-116.24,Shoshone County,1005
83835,ID,78518,Hayden,47.78,-116.71,Kootenai County,17972
83830,ID,43296,Fernwood,47.09,-116.46,Benewah County,526
83851,ID,43998,Plummer,47.28,-116.88,Benewah County,1336
83856,ID,54055,Priest River,48.38,-116.89,Bonner County,4642
83852,ID,44461,Ponderay,48.3,-116.53,Bonner County,1291
83843,ID,61615,Moscow,46.71,-116.91,Latah County,17155
83847,ID,52116,Naples,48.59,-116.4,Boundary County,1120
83848,ID,85627,Nordman,48.67,-116.88,Bonner County,0
83845,ID,50740,Moyie Springs,48.7,-116.12,Boundary County,1000
83854,ID,59638,Post Falls,47.78,-117.02,Kootenai County,28064
83857,ID,59075,Princeton,46.9,-116.81,Latah County,615
83858,ID,61727,Rathdrum,47.84,-116.88,Kootenai County,10870
83864,ID,65379,Sandpoint,48.34,-116.45,Bonner County,13303
83850,ID,48214,Pinehurst,47.46,-116.21,Shoshone County,1809
83855,ID,55940,Potlatch,46.96,-116.91,Latah County,1716
84006,UT,52032,Bingham Canyon,40.59,-112.1,Salt Lake County,662
83868,ID,32485,Smelterville,47.52,-116.18,Shoshone County,653
84005,UT,67687,Eagle Mountain,40.37,-112.02,Utah County,13404
83872,ID,74338,Viola,46.86,-116.97,Latah County,575
83861,ID,52085,Saint Maries,47.2,-116.55,Benewah County,4934
83873,ID,44327,Wallace,47.61,-115.91,Shoshone County,1157
83860,ID,70013,Sagle,48.18,-116.56,Bonner County,4981
83869,ID,54777,Spirit Lake,47.98,-116.89,Kootenai County,3295
84003,UT,94458,American Fork,40.39,-111.78,Utah County,31217
83871,ID,67925,Troy,46.74,-116.74,Latah County,1709
84015,UT,55335,Clearfield,41.11,-112.05,Davis County,47051
83876,ID,64754,Worley,47.44,-116.89,Kootenai County,1148
83870,ID,44407,Tensed,47.12,-116.79,Benewah County,0
84001,UT,70942,Altamont,40.43,-110.25,Duchesne County,787
84004,UT,210069,Alpine,40.5,-111.7,Utah County,7291
84023,UT,59091,Dutch John,40.91,-109.34,Daggett County,0
84022,UT,66868,Dugway,40.32,-112.79,Tooele County,665
84010,UT,88525,Bountiful,40.88,-111.82,Davis County,35442
84007,UT,59955,Bluebell,40.33,-110.2,Duchesne County,534
84014,UT,87317,Centerville,40.93,-111.88,Davis County,13142
84017,UT,79775,Coalville,40.88,-111.31,Summit County,2897
84032,UT,81377,Heber City,40.43,-111.19,Wasatch County,13213
84013,UT,69468,Cedar Valley,40.33,-112.11,Utah County,791
84021,UT,56517,Duchesne,40.1,-110.49,Duchesne County,2345
84026,UT,39422,Fort Duchesne,40.29,-109.8,Uintah County,1533
84027,UT,49058,Fruitland,40.15,-110.98,Duchesne County,0
84037,UT,103531,Kaysville,41.02,-111.92,Davis County,26068
84035,UT,61128,Jensen,40.47,-109.26,Uintah County,718
84040,UT,85151,Layton,41.08,-111.9,Davis County,19063
84028,UT,66558,Garden City,41.91,-111.25,Rich County,541
84039,UT,61457,Lapoint,40.39,-109.84,Uintah County,772
84029,UT,64914,Grantsville,40.67,-112.76,Tooele County,7277
84036,UT,116253,Kamas,40.62,-111.15,Summit County,4649
84025,UT,108159,Farmington,40.99,-111.86,Davis County,13580
84020,UT,131674,Draper,40.49,-111.84,Salt Lake County,29089
84041,UT,60247,Layton,41.07,-111.98,Davis County,34435
84052,UT,49574,Myton,40.17,-110.02,Duchesne County,1024
84042,UT,93321,Lindon,40.32,-111.74,Utah County,7404
84046,UT,61362,Manila,40.94,-109.79,Daggett County,508
84063,UT,48627,Randlett,40.18,-109.71,Uintah County,0
84043,UT,97076,Lehi,40.32,-111.96,Utah County,34837
84055,UT,103397,Oakley,40.81,-111.11,Summit County,1227
84056,UT,47342,Hill Afb,41.12,-111.98,Davis County,3122
84050,UT,107518,Morgan,41.01,-111.67,Morgan County,7401
84060,UT,206036,Park City,40.64,-111.49,Summit County,7337
84044,UT,45878,Magna,40.7,-112.08,Salt Lake County,20906
84049,UT,133241,Midway,40.5,-111.52,Wasatch County,3291
84045,UT,78562,Saratoga Springs,40.28,-111.88,Utah County,10503
84054,UT,84612,North Salt Lake,40.84,-111.9,Davis County,12482
84065,UT,85674,Riverton,40.47,-112,Salt Lake County,28981
84062,UT,90418,Pleasant Grove,40.46,-111.63,Utah County,30358
84058,UT,54188,Orem,40.29,-111.72,Utah County,21588
84067,UT,52317,Roy,41.17,-112.04,Weber County,30456
84061,UT,109831,Peoa,40.74,-111.36,Summit County,0
84047,UT,51240,Midvale,40.6,-111.88,Salt Lake County,24947
84066,UT,63978,Roosevelt,40.28,-110,Duchesne County,8673
84053,UT,68192,Neola,40.41,-109.99,Duchesne County,638
84057,UT,48754,Orem,40.31,-111.71,Utah County,27897
84081,UT,63651,West Jordan,40.59,-112.03,Salt Lake County,20763
84085,UT,34850,Whiterocks,40.55,-109.9,Uintah County,0
84069,UT,64185,Rush Valley,40.34,-112.48,Tooele County,0
84080,UT,48818,Vernon,40.06,-112.34,Tooele County,0
84078,UT,63591,Vernal,40.55,-109.57,Uintah County,19357
84087,UT,72477,Woods Cross,40.89,-111.93,Davis County,11264
84072,UT,54780,Tabiona,40.38,-110.65,Duchesne County,0
84074,UT,61175,Tooele,40.57,-112.33,Tooele County,33037
84076,UT,63700,Tridell,40.44,-109.84,Uintah County,0
84075,UT,75564,Syracuse,41.05,-112.06,Davis County,18186
84071,UT,73210,Stockton,40.3,-112.3,Tooele County,863
84070,UT,60081,Sandy,40.57,-111.89,Salt Lake County,19331
84086,UT,52026,Woodruff,41.37,-111.27,Rich County,0
84082,UT,68797,Wallsburg,40.36,-111.43,Wasatch County,573
84084,UT,54035,West Jordan,40.62,-111.98,Salt Lake County,35582
84083,UT,34281,Wendover,40.84,-114.02,Tooele County,1265
84095,UT,101733,South Jordan,40.55,-111.96,Salt Lake County,39612
84092,UT,157671,Sandy,40.56,-111.72,Salt Lake County,24913
84111,UT,81251,Salt Lake City,40.75,-111.88,Salt Lake County,6605
84103,UT,125587,Salt Lake City,40.79,-111.82,Salt Lake County,16096
84102,UT,53356,Salt Lake City,40.75,-111.86,Salt Lake County,11317
84104,UT,42083,Salt Lake City,40.74,-111.98,Salt Lake County,18478
84094,UT,65317,Sandy,40.56,-111.86,Salt Lake County,22288
84112,UT,15824,Salt Lake City,40.76,-111.84,Salt Lake County,565
84120,UT,45475,Salt Lake City,40.69,-111.99,Salt Lake County,39538
84108,UT,155054,Salt Lake City,40.78,-111.73,Salt Lake County,16475
84096,UT,79439,Herriman,40.48,-112.07,Salt Lake County,22274
84123,UT,54006,Salt Lake City,40.65,-111.92,Salt Lake County,29345
84105,UT,89802,Salt Lake City,40.73,-111.85,Salt Lake County,17035
84121,UT,106050,Salt Lake City,40.62,-111.71,Salt Lake County,34252
84101,UT,84099,Salt Lake City,40.75,-111.9,Salt Lake County,3015
84093,UT,116426,Sandy,40.59,-111.81,Salt Lake County,20126
84098,UT,219591,Park City,40.71,-111.55,Summit County,14558
84115,UT,45597,Salt Lake City,40.71,-111.89,Salt Lake County,18218
84106,UT,74909,Salt Lake City,40.7,-111.85,Salt Lake County,25105
84097,UT,77978,Orem,40.29,-111.67,Utah County,17366
84109,UT,110782,Salt Lake City,40.7,-111.71,Salt Lake County,19819
84117,UT,118713,Salt Lake City,40.65,-111.83,Salt Lake County,19613
84116,UT,40886,Salt Lake City,40.81,-111.94,Salt Lake County,26849
84107,UT,55830,Salt Lake City,40.65,-111.88,Salt Lake County,24075
84088,UT,61097,West Jordan,40.58,-111.98,Salt Lake County,32736
84119,UT,39721,Salt Lake City,40.7,-111.94,Salt Lake County,39848
84118,UT,44564,Salt Lake City,40.65,-112.01,Salt Lake County,55272
84124,UT,120864,Salt Lake City,40.67,-111.79,Salt Lake County,17562
84128,UT,50326,Salt Lake City,40.7,-112.05,Salt Lake County,22771
84310,UT,117969,Eden,41.33,-111.79,Weber County,3291
84306,UT,57073,Collinston,41.79,-112.06,Box Elder County,0
84315,UT,72153,Hooper,41.15,-112.14,Weber County,5926
84307,UT,55797,Corinne,41.46,-112.47,Box Elder County,1142
84308,UT,47918,Cornish,41.96,-112,Cache County,0
84309,UT,53671,Deweyville,41.72,-112.08,Box Elder County,0
84311,UT,54206,Fielding,41.82,-112.1,Box Elder County,624
84312,UT,55416,Garland,41.79,-112.17,Box Elder County,2960
84314,UT,63196,Honeyville,41.64,-112.09,Box Elder County,846
84302,UT,58605,Brigham City,41.51,-112.04,Box Elder County,18927
84319,UT,53056,Hyrum,41.6,-111.72,Cache County,6063
84324,UT,83182,Mantua,41.48,-111.94,Box Elder County,608
84320,UT,62221,Lewiston,41.95,-111.86,Cache County,1737
84317,UT,128204,Huntsville,41.28,-111.69,Weber County,1857
84321,UT,54564,Logan,41.7,-111.87,Cache County,28147
84325,UT,85792,Mendon,41.71,-111.98,Cache County,1532
84318,UT,77701,Hyde Park,41.8,-111.8,Cache County,3090
84331,UT,47081,Portage,41.89,-112.38,Box Elder County,0
84332,UT,84120,Providence,41.69,-111.81,Cache County,5592
84333,UT,57317,Richmond,41.9,-111.81,Cache County,2128
84403,UT,68455,Ogden,41.18,-111.91,Weber County,27668
84328,UT,78953,Paradise,41.48,-111.77,Cache County,1339
84335,UT,62931,Smithfield,41.82,-111.87,Cache County,8714
84340,UT,69469,Willard,41.35,-112.15,Box Elder County,2755
84339,UT,80896,Wellsville,41.62,-111.93,Cache County,3781
84337,UT,61271,Tremonton,41.69,-112.27,Box Elder County,8749
84338,UT,45666,Trenton,41.92,-111.92,Cache County,0
84401,UT,54765,Ogden,41.21,-111.97,Weber County,24720
84405,UT,61201,Ogden,41.15,-111.98,Weber County,23956
84511,UT,52035,Blanding,37.55,-109.48,San Juan County,2906
84341,UT,69935,Logan,41.85,-111.7,Cache County,14269
84404,UT,54169,Ogden,41.24,-112.13,Weber County,43129
84501,UT,54985,Price,39.57,-110.8,Carbon County,10223
84414,UT,79720,Ogden,41.31,-111.96,Weber County,21986
84521,UT,48666,Elmo,39.28,-110.67,Emery County,0
84525,UT,40597,Green River,38.98,-110.65,Emery County,890
84526,UT,53461,Helper,39.67,-111.01,Carbon County,3159
84520,UT,36222,East Carbon,39.51,-110.45,Carbon County,885
84601,UT,45215,Provo,40.22,-111.69,Utah County,22642
84533,UT,30583,Lake Powell,37.57,-110.32,San Juan County,0
84535,UT,55638,Monticello,37.98,-109.29,San Juan County,1880
84532,UT,59020,Moab,38.45,-109.6,Grand County,7719
84606,UT,35722,Provo,40.21,-111.61,Utah County,16611
84604,UT,82742,Provo,40.33,-111.57,Utah County,25456
84542,UT,47907,Wellington,39.54,-110.74,Carbon County,1455
84621,UT,55933,Axtell,39.08,-111.84,Sanpete County,0
84624,UT,59404,Delta,39.29,-112.56,Millard County,4311
84623,UT,43881,Chester,39.45,-111.57,Sanpete County,0
84630,UT,46791,Fayette,39.29,-111.8,Sanpete County,0
84629,UT,54278,Fairview,39.78,-111.44,Utah County,1912
84627,UT,50883,Ephraim,39.35,-111.57,Sanpete County,3049
84631,UT,56391,Fillmore,39.01,-112.27,Millard County,2287
84635,UT,48453,Hinckley,39.37,-112.73,Millard County,638
84642,UT,48486,Manti,39.25,-111.52,Sanpete County,2456
84667,UT,44680,Wales,39.44,-111.67,Sanpete County,0
84645,UT,62642,Mona,39.85,-111.84,Juab County,1716
84651,UT,61111,Payson,40.01,-111.73,Utah County,17332
84663,UT,65502,Springville,40.2,-111.47,Utah County,22010
84647,UT,54513,Mount Pleasant,39.55,-111.39,Sanpete County,2718
84660,UT,67484,Spanish Fork,40.02,-111.55,Utah County,26963
84653,UT,84437,Salem,40.02,-111.64,Utah County,6136
84648,UT,58612,Nephi,39.68,-111.83,Juab County,4378
84655,UT,60156,Santaquin,39.99,-111.81,Utah County,7277
84654,UT,54607,Salina,38.95,-111.83,Sevier County,2053
84701,UT,57830,Richfield,38.75,-112.1,Sevier County,6237
84724,UT,42524,Elsinore,38.68,-112.14,Sevier County,894
84714,UT,40489,Beryl,37.87,-113.66,Iron County,0
84664,UT,119566,Mapleton,40.11,-111.48,Utah County,5877
84722,UT,44551,Central,37.39,-113.63,Washington County,0
84713,UT,52444,Beaver,38.38,-112.66,Beaver County,2983
84720,UT,54930,Cedar City,37.81,-113.22,Iron County,15570
84738,UT,80517,Ivins,37.18,-113.63,Washington County,5083
84739,UT,44352,Joseph,38.62,-112.33,Sevier County,0
84721,UT,49552,Cedar City,37.66,-113.19,Iron County,11771
84737,UT,58867,Hurricane,37.13,-112.97,Washington County,10249
84751,UT,47953,Milford,38.36,-113.11,Beaver County,1354
84744,UT,49327,Koosharem,38.51,-111.87,Sevier County,0
84745,UT,45147,La Verkin,37.27,-113.19,Washington County,3057
84741,UT,56119,Kanab,37.27,-112.23,Kane County,4079
84742,UT,56705,Kanarraville,37.53,-113.17,Iron County,0
84754,UT,60413,Monroe,38.63,-111.75,Sevier County,2726
84747,UT,47163,Loa,38.4,-111.58,Wayne County,764
84757,UT,69966,New Harmony,37.38,-113.32,Washington County,848
84773,UT,63454,Teasdale,38.23,-111.47,Wayne County,0
84765,UT,82827,Santa Clara,37.13,-113.65,Washington County,4898
84770,UT,60365,Saint George,37.18,-113.6,Washington County,28268
84762,UT,53730,Duck Creek Village,37.4,-112.63,Kane County,0
85004,AZ,83022,Phoenix,33.44,-112.07,Maricopa County,2892
84780,UT,86964,Washington,37.22,-113.48,Washington County,13546
85003,AZ,87024,Phoenix,33.45,-112.07,Maricopa County,4814
84774,UT,62211,Toquerville,37.26,-113.27,Washington County,1053
84775,UT,63754,Torrey,38.33,-111.06,Wayne County,0
84783,UT,87197,Dammeron Valley,37.26,-113.69,Washington County,644
84779,UT,64010,Virgin,37.3,-113.08,Washington County,0
84782,UT,61605,Veyo,37.42,-113.72,Washington County,584
85008,AZ,38386,Phoenix,33.46,-111.98,Maricopa County,35650
85006,AZ,42771,Phoenix,33.46,-112.05,Maricopa County,15463
85013,AZ,76062,Phoenix,33.5,-112.08,Maricopa County,13679
84790,UT,78606,Saint George,37.06,-113.57,Washington County,26068
85009,AZ,30201,Phoenix,33.44,-112.13,Maricopa County,28868
85014,AZ,70285,Phoenix,33.5,-112.05,Maricopa County,17060
85007,AZ,54350,Phoenix,33.44,-112.08,Maricopa County,7993
85018,AZ,176185,Phoenix,33.5,-111.98,Maricopa County,27860
85012,AZ,119718,Phoenix,33.5,-112.07,Maricopa County,5072
85015,AZ,38640,Phoenix,33.5,-112.1,Maricopa County,27408
85016,AZ,111852,Phoenix,33.5,-112.02,Maricopa County,24352
85019,AZ,32572,Phoenix,33.5,-112.14,Maricopa County,17750
85021,AZ,68366,Phoenix,33.55,-112.09,Maricopa County,25348
85022,AZ,64638,Phoenix,33.62,-112.05,Maricopa County,34997
85028,AZ,114779,Phoenix,33.56,-112,Maricopa County,17187
85024,AZ,67779,Phoenix,33.68,-112.04,Maricopa County,18426
85044,AZ,83605,Phoenix,33.34,-112.06,Maricopa County,31181
85035,AZ,31103,Phoenix,33.47,-112.19,Maricopa County,30272
85023,AZ,64926,Phoenix,33.63,-112.09,Maricopa County,24296
85029,AZ,43146,Phoenix,33.59,-112.1,Maricopa County,30711
85017,AZ,29001,Phoenix,33.5,-112.12,Maricopa County,23596
85034,AZ,43100,Phoenix,33.43,-112.01,Maricopa County,3698
85032,AZ,56899,Phoenix,33.62,-112,Maricopa County,49539
85033,AZ,31485,Phoenix,33.49,-112.21,Maricopa County,35334
85027,AZ,53099,Phoenix,33.72,-112.08,Maricopa County,27772
85031,AZ,31146,Phoenix,33.49,-112.16,Maricopa County,19654
85041,AZ,41982,Phoenix,33.38,-112.11,Maricopa County,38762
85042,AZ,51588,Phoenix,33.37,-112.03,Maricopa County,28006
85020,AZ,81078,Phoenix,33.57,-112.05,Maricopa County,23961
85048,AZ,115523,Phoenix,33.28,-112.03,Maricopa County,27952
85043,AZ,40919,Phoenix,33.42,-112.2,Maricopa County,20852
85050,AZ,111389,Phoenix,33.69,-112,Maricopa County,20980
85037,AZ,38785,Phoenix,33.48,-112.25,Maricopa County,30898
85051,AZ,37564,Phoenix,33.55,-112.13,Maricopa County,29114
85045,AZ,124770,Phoenix,33.3,-112.1,Maricopa County,6165
85040,AZ,35805,Phoenix,33.4,-112.02,Maricopa County,19518
85054,AZ,99594,Phoenix,33.67,-111.95,Maricopa County,3389
85053,AZ,46801,Phoenix,33.62,-112.13,Maricopa County,21328
85083,AZ,108916,Phoenix,33.73,-112.14,Maricopa County,12433
85118,AZ,89617,Gold Canyon,33.34,-111.42,Pinal County,815
85087,AZ,87325,New River,33.95,-112.07,Maricopa County,5792
85085,AZ,96352,Phoenix,33.75,-112.14,Maricopa County,14158
85122,AZ,47569,Casa Grande,32.91,-111.74,Pinal County,2773
85086,AZ,93551,Phoenix,33.83,-112.11,Maricopa County,29056
85119,AZ,55658,Apache Junction,33.38,-111.51,Pinal County,1207
85120,AZ,41047,Apache Junction,33.4,-111.56,Pinal County,1439
85138,AZ,57537,Maricopa,33.01,-111.97,Pinal County,2649
85132,AZ,53023,Florence,32.95,-111.23,Pinal County,1082
