zip,cbsa
18421,42540
18421,99999
18470,99999
18850,42380
19111,37980
19090,37980
19094,37980
19133,37980
19341,37980
19422,37980
19475,37980
19611,39740
19567,30140
19567,39740
19713,37980
20026,47900
20613,47900
20749,47900
20854,47900
20876,47900
21015,12580
21209,12580
21530,19060
20165,47900
20155,47900
22026,47900
22401,47900
22488,99999
22551,47900
22551,99999
22701,99999
22701,47900
22851,99999
23061,47260
23960,31340
23960,99999
23887,99999
24061,13980
24236,28700
24236,99999
24340,28700
24340,99999
24640,14140
27055,49180
27055,16740
27253,15500
27305,20500
27305,99999
27507,20500
27507,25780
27704,20500
27806,47820
27850,99999
27850,40260
27865,47820
27897,99999
27897,40260
27983,99999
28071,16740
28071,10620
28146,16740
28202,16740
28168,25860
28168,43140
28168,16740
28215,16740
28227,16740
28278,16740
28734,99999
28683,34340
28683,35900
28669,34340
28669,35900
28611,99999
28611,25860
28445,48900
28445,27340
28422,34820
28532,33980
28532,35100
29137,12260
29137,36700
29610,24860
29628,99999
29630,24860
29641,24860
29638,24940
29638,99999
29803,12260
29709,99999
29812,99999
29556,99999
29574,99999
29422,16700
29436,16700
29436,36700
29670,24860
29683,24860
29687,24860
30143,12060
30055,12060
30068,12060
30025,12060
30213,12060
30230,12060
30230,29300
31036,99999
31036,47580
31088,47580
30420,99999
30458,44340
30824,12260
30824,99999
30563,18460
32064,99999
31565,15260
31565,41220
31631,48180
31631,99999
31631,46660
31560,99999
31560,27700
31503,15260
31503,48180
31537,99999
31537,15260
31537,41220
31542,15260
31733,45700
31733,99999
32238,27260
32403,37460
32425,99999
32431,99999
32309,45220
32524,37860
34450,26140
33042,28580
34432,36100
32607,23540
33016,33100
33073,33100
34952,38940
34983,38940
34988,38940
33179,33100
33155,33100
33160,33100
33462,33100
33455,38940
33261,33100
33316,33100
33234,33100
32812,36740
32824,36740
32821,36740
33876,42700
33619,45300
33575,45300
33576,45300
33598,35840
33598,45300
33909,15980
34286,35840
33954,39460
34761,36740
35148,13820
35148,27530
35772,42460
36043,33860
36028,99999
35183,10760
35218,13820
35223,13820
35581,99999
35565,99999
36203,45180
36203,11500
36111,33860
36268,45180
36268,99999
36269,99999
38618,32820
36919,99999
38953,24980
38953,99999
39046,27140
36477,99999
36477,21460
36477,20020
36541,33660
36425,99999
36435,99999
36345,20020
36345,37120
36376,20020
38683,18420
38683,99999
36572,33660
36693,33660
36618,33660
39120,99999
39120,35020
39169,27140
39740,18060
39740,99999
39735,99999
39735,44260
37078,99999
39204,27140
39354,99999
39354,32940
37803,28940
37711,28700
37711,24620
37711,34100
37403,16860
38104,32820
38057,32820
25401,25180
25427,25180
25504,26580
26137,99999
26260,99999
26294,21180
26294,99999
38462,99999
38313,99999
38313,27180
25701,26580
26041,48540
25984,99999
25567,16620
38478,99999
38562,99999
38562,18260
38547,34980
26437,99999
40982,30940
41025,17140
41006,17140
41828,99999
40215,31140
40218,31140
40006,99999
40006,31140
26801,99999
41175,26580
41175,99999
41076,17140
41101,26580
41268,99999
42320,99999
42320,14540
42325,16420
42327,36980
42223,17300
44070,17460
44221,10420
44023,17460
44060,17460
44057,11780
44057,17460
44062,17460
44062,49660
44062,11780
42408,17300
42408,31580
42408,99999
44127,17460
43558,45780
44405,49660
44708,15940
44601,15940
44601,49660
44601,41400
44601,10420
44611,49300
44611,99999
44903,11740
44903,31900
44903,18140
45246,17140
45247,17140
45431,19430
43764,18140
43832,15740
43832,35420
43832,18740
43204,18140
43203,18140
43202,18140
45360,43380
45403,19430
45337,24820
45337,19430
45657,39020
45657,99999
46323,16980
46368,16980
46637,43780
46725,26540
46725,28340
46725,23060
46732,28340
46732,47700
46072,99999
46072,26900
46158,26900
46048,26900
46055,26900
46060,26900
46064,26900
46385,16980
46501,99999
46501,38500
47564,27540
47586,99999
47638,21780
48033,19820
48048,19820
47501,47780
47528,45460
47528,47180
47117,31140
46970,47340
46970,30900
46970,37940
46939,99999
47001,17140
47017,99999
47017,17140
46951,37940
46951,99999
47805,45460
47923,29200
47923,99999
48075,19820
48076,19820
48370,19820
48324,19820
49201,27100
49272,27100
48603,40980
48609,40980
49265,10300
49247,25880
49247,10300
48238,19820
48233,19820
48174,19820
48153,19820
48101,19820
48418,22420
48418,19820
48418,29620
48503,22420
48657,33220
48737,99999
48760,19820
48760,99999
48893,34380
49107,35660
49111,35660
49111,43780
49337,13660
49337,24340
49337,99999
50138,37800
50707,47940
50636,99999
50633,99999
50530,11180
50530,22700
50837,99999
50124,11180
50124,19780
50125,19780
50061,19780
49635,45900
49675,99999
49690,99999
49690,45900
50438,99999
50510,44740
50510,99999
49740,99999
49783,42300
49720,99999
49849,32100
49751,99999
51237,99999
51009,99999
51351,43980
51351,44020
51024,99999
52580,99999
52580,21840
52361,99999
52306,99999
52306,16300
57069,46820
51534,36540
52033,16300
52033,20220
52231,99999
52218,99999
52218,16300
53204,33340
68926,99999
69033,99999
68862,99999
68933,99999
69127,99999
69045,99999
68345,99999
53130,33340
53095,33340
53122,33340
68787,43580
68787,99999
68601,18100
68601,99999
68826,24260
68666,99999
54455,44620
54455,48140
54758,20740
54758,99999
54817,99999
54856,99999
54889,99999
54216,24580
54216,31820
54229,24580
53820,38420
53801,38420
53546,27500
53573,38420
53573,31540
53573,99999
53574,31540
53597,31540
53582,31540
54627,99999
54656,29100
54656,99999
54666,99999
54732,20740
54616,99999
54028,33460
54014,33460
54151,27020
54151,31940
55806,20260
55798,20260
55798,99999
55384,33460
55118,33460
55057,22060
55057,33460
55057,39860
55071,33460
55325,33460
55325,99999
56034,31860
56024,31860
58495,99999
58329,99999
58561,99999
58625,99999
58072,99999
56688,24330
56437,99999
56437,22260
56331,99999
56331,41060
60402,16980
56470,99999
56628,24330
60461,16980
62056,41180
62056,99999
61473,99999
61473,31380
61449,23660
61449,37900
61516,37900
60936,16580
60936,99999
60936,14010
60546,16980
61850,19180
61850,99999
62009,41180
61350,36837
62316,39500
62316,22800
62373,39500
62373,22800
62990,16020
62693,30660
62693,44100
62701,44100
62479,20820
62479,99999
62465,99999
62895,99999
62940,16060
60189,16980
63103,41180
60655,16980
60303,16980
63049,41180
63015,41180
60636,16980
63134,41180
64128,28140
64134,28140
64755,99999
64755,27900
64859,27900
64048,28140
63624,99999
63624,22100
63362,41180
63447,39500
64492,28140
64171,28140
64475,32340
64475,99999
64463,99999
64463,41140
63966,99999
63966,38740
64011,28140
64011,47660
65065,99999
65067,27620
65023,27620
66111,28140
66547,31740
66547,45820
66607,45820
66543,45820
66713,99999
66710,99999
65771,14700
65771,44180
66207,28140
65686,99999
65632,44180
65632,30060
65669,44180
65669,99999
66948,99999
66852,99999
67020,26740
67020,48620
67103,48620
67110,49060
67110,48620
70128,35380
70404,25220
70129,35380
70355,26380
70570,99999
70570,36660
70546,27660
70546,29180
70533,29180
70126,35380
67570,26740
67570,99999
67492,99999
67235,48620
67123,48620
70456,25220
70456,12940
70515,99999
70515,29180
67950,99999
70002,35380
67879,99999
71958,99999
72127,99999
72207,30780
72120,30780
72150,38220
72150,30780
72219,30780
71743,11660
71752,26260
71752,31620
71744,15780
71003,99999
71003,40820
71039,33380
71039,99999
70812,12940
71051,43340
71280,33740
71435,99999
72335,22620
72335,99999
72301,32820
72384,32820
72450,27860
72450,37500
72745,22220
72685,25460
72685,99999
72567,99999
73122,36420
73139,36420
72937,22900
73951,25100
73543,30020
74647,38620
74604,46140
74604,38620
74825,99999
74825,10220
75040,19100
74455,34780
74455,99999
74103,46140
74067,46140
74072,99999
74036,46140
74036,99999
74030,46140
74030,44660
74930,99999
74332,99999
74332,46140
74169,46140
75495,43300
75495,19100
75560,99999
75460,37580
76013,19100
75839,99999
75839,37300
75930,99999
75932,99999
75802,37300
75712,46340
76110,19100
76302,48660
76265,99999
76265,23620
76454,99999
76457,99999
76457,44500
76431,99999
76431,19100
76486,99999
76486,33420
76486,19100
77327,26420
77327,99999
77009,26420
77382,26420
78520,15180
77630,13140
77480,13060
77480,26420
77503,26420
78332,10860
78264,41700
78064,41700
78220,41700
76903,41660
76904,41660
76902,41660
76821,99999
76857,99999
76857,15220
76841,99999
76937,99999
76937,41660
79086,99999
79086,20300
79245,99999
79339,30220
79339,99999
79765,33260
79765,36220
78945,99999
79070,37420
79070,99999
78729,12420
78676,99999
78676,41700
78676,12420
78736,12420
78659,12420
78659,99999
78643,99999
78634,12420
79510,99999
79510,10180
79407,31180
79407,30220
79553,99999
79553,10180
79563,10180
78744,12420
78757,12420
80439,19740
80455,14500
80829,17820
80236,19740
80538,22660
80654,19740
80654,24540
80654,22820
81055,99999
81081,99999
85036,38060
85248,38060
82240,99999
82322,40540
81201,15860
81201,99999
81130,99999
83124,99999
82729,23940
87047,42140
87047,10740
86441,29420
85533,99999
85546,40940
87401,22140
87197,10740
87154,10740
84111,41620
84737,41100
84759,99999
84065,41620
84082,25720
88201,40740
87574,42140
87557,45340
84040,36260
90230,31080
90231,31080
90086,31080
89415,99999
93020,37100
91617,31080
91301,31080
91311,31080
91311,37100
90814,31080
90621,31080
90505,31080
90604,31080
90809,31080
93930,41500
91910,41740
93654,47300
93654,23420
93643,31460
93291,47300
93532,31080
93584,31080
92024,41740
92344,40140
92363,40140
92551,40140
92592,40140
92108,41740
91107,31080
91010,31080
91118,31080
92806,31080
92817,31080
94085,41940
92675,31080
92676,31080
91785,40140
91731,31080
92859,31080
92628,31080
95540,21700
95961,49700
94530,41860
95470,46380
95450,42220
95020,41940
94960,41860
94134,41860
96096,39820
95110,41940
95709,40900
95205,44700
94710,41860
94607,41860
96712,46520
59006,13740
83705,14260
83522,99999
59330,99999
59602,25740
59451,99999
59311,99999
97002,38900
97002,41420
83869,41760
83869,17660
59911,28060
59911,99999
97489,21660
97424,21660
97424,40700
97224,38900
97301,41420
97291,38900
97338,41420
97381,41420
97390,35440
97390,21660
97374,10540
97377,10540
98075,42660
98563,10140
98563,43220
98589,36500
98506,36500
98840,99999
99105,36830
99032,99999
99032,36830
99032,44060
99501,11260
00766,38660
02556,12700
04358,99999
04358,12300
05053,30100
05647,99999
05647,12740
06068,45860
06702,35300
10546,35620
12028,24020
12028,10580
12472,28740
12543,39100
13329,24100
13329,46540
14603,40380
14784,27460
15135,38300
15679,38300
15686,38300
16627,20180
16627,27780
17087,30140
17087,39740
19012,37980
19551,39740
19551,30140
19551,29540
22905,16820
23148,40060
23148,99999
27114,49180
27919,21020
27919,99999
27919,47260
28244,16740
29037,24860
29037,17900
29037,35140
28524,33980
29260,17900
29679,42860
30543,99999
30543,23580
30543,27600
39885,10500
31787,11140
31787,10500
32236,27260
34460,26140
32957,42680
32860,36740
38661,32820
39173,27140
39459,29860
39459,25620
25067,16620
38157,32820
25811,13220
25811,99999
26531,34060
26376,99999
42265,99999
42333,14540
42333,99999
44253,17460
42502,43700
44688,15940
45250,17140
46082,26900
46049,26900
46049,99999
46049,23140
47616,21780
47616,99999
48866,29620
49102,35660
49102,43780
49077,28020
49411,99999
49411,31220
50863,99999
49948,99999
51055,43580
51055,99999
51333,44020
51333,43980
51062,99999
51018,43580
51018,99999
52660,15460
52647,99999
57385,26700
57385,99999
57384,26700
52325,99999
52325,26980
57035,43620
57791,39660
53544,31540
54180,24580
54180,11540
55756,20260
55756,99999
62031,41180
61875,16580
61333,36837
61333,38700
61353,16980
61353,19940
61279,19340
62425,99999
65439,99999
66761,99999
66963,99999
67106,48620
67106,99999
70044,35380
70729,12940
71028,99999
71323,10780
71323,99999
73058,36420
72546,99999
73702,21420
74442,32540
74549,99999
75469,99999
75469,19100
79250,38380
79098,25820
79098,11100
79734,99999
79906,21340
80522,22660
80614,19740
81025,39380
85211,38060
85618,38060
88125,38780
87718,99999
89705,23820
89705,16180
89533,39900
92066,41740
92233,20940
92166,41740
59027,99999
83717,14260
83526,99999
98111,42660
04490,99999
04971,99999
05766,99999
06069,45860
06084,25540
06455,25540
06720,35300
07935,35620
11380,35620
12763,28740
12763,99999
14042,36460
15431,38300
21631,15700
21766,19060
24476,99999
24476,44420
30070,12060
30363,12060
34204,35840
35815,26620
35238,13820
35232,13820
37450,16860
26282,21180
26282,99999
25075,16620
24853,99999
41072,17140
41555,99999
46308,16980
47541,21780
47541,99999
47541,27540
47104,31140
47971,29200
51463,99999
51463,16140
52750,17540
52757,17540
57330,99999
52326,99999
53804,38420
55155,33460
58484,99999
58529,99999
62215,41180
61524,37900
66078,36840
72068,42620
73061,99999
73061,46140
72948,22220
72948,22900
75448,19100
75448,99999
78671,99999
78671,23240
79946,21340
84306,36260
84306,30860
91380,31080
93621,23420
93616,23420
92060,41740
95525,21700
95526,21700
95526,99999
59719,14580
97731,28900
97731,40700
98817,48300
99023,44060
01525,49340
12950,99999
15363,38300
15340,38300
17953,39060
18950,37980
19490,37980
22219,47900
22211,47900
28408,48900
29721,16740
31414,42340
35764,42460
38664,32820
41833,99999
44840,49300
44840,11740
45711,11900
45711,99999
45711,31930
47736,21780
49282,25880
49884,99999
57218,99999
57054,99999
52072,99999
52065,20220
52065,99999
53046,33340
68409,36540
54463,99999
58844,99999
63338,41180
67155,99999
67275,48620
74054,46140
75615,30980
75882,37300
78278,41700
79755,99999
79853,21340
80437,19740
80044,19740
87125,10740
92615,31080
96076,39820
96076,99999
96076,39780
97134,99999
99401,30300
04734,99999
08245,36140
12453,28740
12879,99999
15713,26860
18084,37980
34674,45300
34274,35840
43126,18140
47705,21780
46930,31980
58108,22020
56668,99999
61007,23300
61007,40300
65409,40620
67744,99999
70704,12940
88036,43500
93201,47300
95951,99999
59089,99999
59713,99999
98602,99999
04686,99999
10540,35620
17535,29540
33871,42700
36254,11500
37070,34980
25214,16620
38587,99999
40923,30940
50545,99999
57555,99999
57657,99999
78403,18580
77458,13060
79529,99999
82831,99999
82831,23940
82831,43260
95305,43760
92659,31080
95944,99999
95473,42220
02060,14460
10587,35620
17763,48700
18016,10900
19726,37980
28219,16740
28707,19000
57540,99999
68514,30700
58775,99999
60969,28100
65543,99999
65543,30060
72765,22220
75371,19100
82215,99999
93251,12540
98643,99999
12745,99999
15475,38300
15549,43740
16331,99999
19105,37980
23939,31340
24024,40220
53708,31540
53953,99999
76884,99999
79708,33260
79954,21340
80037,19740
93541,99999
92514,40140
92172,41740
92191,41740
06414,25540
14260,15380
15313,38300
17930,39060
32056,29380
46799,23060
46799,99999
46943,47340
64022,28140
87023,10740
93624,23420
15712,26860
25060,13220
25724,26580
65212,17860
84643,99999
96033,39820
15957,27780
15957,26860
47552,99999
67232,48620
76596,28660
59848,99999
06061,45860
17041,30140
43070,46500
57636,99999
68382,99999
93747,23420
97283,38900
05640,12740
12738,99999
15490,38300
56583,47420
56583,22260
56583,99999
82190,99999
82190,27220
87828,99999
93005,37100
50101,99999
77843,17780
79464,31180
97308,41420
04677,99999
27435,24660
27872,99999
84523,99999
99571,99999
23090,47260
30726,16860
34280,35840
25904,13220
43555,99999
38677,37060
76190,19100
82638,16220
06540,35300
18357,20700
23529,47260
29346,43900
82224,99999
82936,21740
43322,32020
04262,99999
29613,24860
61562,37900
78019,99999
28652,99999
40574,30460
79948,21340
25727,26580
94146,41860
15705,26860
23302,99999
27150,49180
25322,16620
46980,47340
12050,26460
32710,36740
44285,10420
58506,13900
48870,24340
84753,16260
94971,41860
06503,35300
56731,99999
99725,21820
20416,47900
23178,47260
45721,31930
25709,26580
17835,30260
79093,99999
14588,42900
25726,26580
45172,99999
02044,14460
40410,99999
96010,99999
26289,99999
79781,99999
79950,21340
77655,13140
43291,18140
84304,30860
99740,99999
39406,25620
94516,41860
48620,33220
10045,35620
76684,47380
47420,13260
43711,99999
21741,25180
99020,44060
55083,33460
87562,29780
27819,40580
12255,10580
47853,45460
06161,25540
23286,40060
25879,13220
28662,99999
84758,99999
20553,47900
22350,47900
23891,40060
08557,35620
59812,33540
33112,33100
96747,28180
20212,47900
02552,47240
22037,47900
89150,29820
35559,99999
49792,99999
95680,40900
77614,99999
11425,35620
99772,99999
23423,99999
56398,41060
35491,46220
84024,25720
43652,45780
44396,10420
03803,14460
88009,99999
38780,24740
19423,37980
39522,25060
75990,99999
39901,12060
44687,99999
75118,19100
04288,30340
04034,38860
99608,99999
39832,99999
33729,45300
02634,12700
32422,18880
99628,99999
47721,21780
40434,99999
22451,99999
20204,47900
83671,99999
20041,47900
54861,99999
98637,99999
30398,12060
05665,99999
71475,22860
75886,37300
99783,99999
27374,49180
43083,46500
12510,39100
21027,12580
23429,99999
99733,99999
28720,22580
17882,42780
20058,47900
15339,38300
19357,37980
44848,11740
93237,47300
74559,99999
53777,31540
74761,99999
45119,17140
74721,20460
49020,12980
75493,34420
05863,99999
05603,12740
47966,45460
76597,28660
00637,41900
00656,49500
01056,44140
01057,44140
01225,38340
01583,49340
01752,14460
01844,14460
01854,14460
01923,14460
01966,14460
02113,14460
02333,14460
02482,14460
02476,14460
02645,12700
03243,30100
03243,18180
03824,14460
03874,14460
04086,38860
04083,38860
