zipcode,state,total_pop,avg_income
57363,SD,470,59806.38
57365,SD,230,53513.04
57366,SD,1090,65189.91
57368,SD,540,53077.78
57369,SD,1110,69058.56
57370,SD,360,52455.56
57371,SD,110,62109.09
57373,SD,190,65221.05
57374,SD,160,53093.75
57375,SD,290,64103.45
57376,SD,430,48448.84
57380,SD,1220,48328.69
57381,SD,250,56104.0
57382,SD,600,52491.67
57383,SD,330,54345.45
57384,SD,400,60942.5
57385,SD,570,46585.96
57401,SD,15450,67172.17
57422,SD,110,64900.0
57424,SD,140,67014.29
57427,SD,320,73365.62
57428,SD,260,75015.38
57430,SD,980,66028.57
57432,SD,150,61726.67
57433,SD,200,68975.0
57434,SD,190,70142.11
57435,SD,120,52000.0
57436,SD,190,62889.47
57437,SD,530,60050.94
57438,SD,530,69509.43
57440,SD,160,69181.25
57441,SD,240,65233.33
57442,SD,780,80424.36
57445,SD,940,81629.79
57446,SD,200,63320.0
57448,SD,110,60372.73
57450,SD,280,64689.29
57451,SD,1000,76419.0
57452,SD,120,52825.0
57454,SD,270,62051.85
57456,SD,330,57927.27
57460,SD,160,75712.5
57461,SD,200,76545.0
57465,SD,160,78012.5
57467,SD,120,64691.67
57468,SD,110,56018.18
57469,SD,1480,58037.84
57471,SD,280,90575.0
57472,SD,430,79739.53
57474,SD,100,72500.0
57476,SD,230,64360.87
57479,SD,320,90065.62
57481,SD,220,64981.82
57501,SD,8350,67145.03
57522,SD,220,63004.55
57523,SD,500,59620.0
57528,SD,330,51945.45
57529,SD,170,39464.71
57532,SD,1480,72794.59
57533,SD,860,49282.56
57536,SD,220,54154.55
57538,SD,120,48950.0
57543,SD,360,43877.78
57544,SD,220,55209.09
57548,SD,410,28992.68
57551,SD,790,47117.72
57552,SD,250,59056.0
57555,SD,1250,35316.8
57559,SD,350,49597.14
57560,SD,110,30027.27
57564,SD,500,78862.0
57566,SD,230,25308.7
57567,SD,690,57900.0
57568,SD,330,59296.97
57569,SD,180,49661.11
57572,SD,400,28137.5
57577,SD,290,28089.66
57579,SD,450,39615.56
57580,SD,1920,58051.04
57601,SD,1820,55350.55
57620,SD,220,58118.18
57623,SD,390,42612.82
57625,SD,1500,40455.33
57626,SD,400,48547.5
57631,SD,160,77450.0
57632,SD,300,57670.0
57633,SD,180,52400.0
57638,SD,720,48591.67
57642,SD,510,44123.53
57644,SD,120,67858.33
57648,SD,160,65168.75
57656,SD,360,68552.78
57658,SD,100,21870.0
57701,SD,21100,49475.02
57702,SD,16800,92550.24
57703,SD,8060,53200.5
57706,SD,1060,31842.45
57714,SD,210,23819.05
57716,SD,160,32987.5
57717,SD,3800,52511.32
57718,SD,3570,61190.76
57719,SD,8340,64884.89
57720,SD,310,73919.35
57722,SD,160,38243.75
57725,SD,110,57018.18
57730,SD,2690,67833.09
57732,SD,1240,60338.71
57735,SD,520,49015.38
57744,SD,1180,72336.44
57745,SD,1150,69729.57
57747,SD,2790,54851.61
57750,SD,130,41115.38
57751,SD,500,60426.0
57752,SD,760,29456.58
57754,SD,1780,53220.22
57759,SD,190,73563.16
57760,SD,490,52124.49
57761,SD,540,51253.7
57762,SD,190,44831.58
57763,SD,140,46278.57
57764,SD,460,27017.39
57766,SD,100,47530.0
57769,SD,2000,73312.0
57770,SD,1790,34145.25
57772,SD,550,32369.09
57779,SD,170,67341.18
57783,SD,7900,72813.8
57785,SD,4670,60555.03
57787,SD,120,44666.67
57788,SD,230,46656.52
57790,SD,600,57841.67
57793,SD,960,62034.38
57794,SD,130,20376.92
99999,SD,8760,62328.2
0,TN,3017280,66028.85
37010,TN,2540,73307.87
37012,TN,980,46059.18
37013,TN,43670,42391.64
37014,TN,1120,142466.07
37015,TN,8540,52962.76
37016,TN,420,72121.43
37018,TN,940,55546.81
37019,TN,430,45165.12
37020,TN,2330,61254.08
37022,TN,2590,53552.12
37023,TN,710,44845.07
37025,TN,2840,50430.63
37026,TN,1020,46659.8
37027,TN,27680,208193.1
37028,TN,280,51782.14
37029,TN,2890,76359.52
37030,TN,3050,55306.89
37031,TN,1960,57213.27
37032,TN,2110,57752.61
37033,TN,3010,46573.09
37034,TN,3680,58933.97
37035,TN,1700,57070.59
37036,TN,2630,53582.51
37037,TN,3830,66094.52
37040,TN,23910,47593.85
37042,TN,34590,39610.12
37043,TN,22980,71113.1
37046,TN,2520,167873.81
37047,TN,1130,48634.51
37048,TN,2940,69625.85
37049,TN,1740,54506.9
37050,TN,750,45244.0
37051,TN,1590,52252.83
37052,TN,1170,56387.18
37055,TN,12730,51011.78
37057,TN,370,52745.95
37058,TN,2980,50647.99
37059,TN,690,41233.33
37060,TN,1320,65470.45
37061,TN,1990,46631.66
37062,TN,5520,65109.24
37064,TN,27760,130777.74
37066,TN,26090,75132.85
37067,TN,14290,129549.2
37069,TN,9390,198674.23
37072,TN,15070,64566.29
37073,TN,6780,60338.64
37074,TN,3300,47610.0
37075,TN,32650,80057.24
37076,TN,20280,56905.28
37078,TN,270,57955.56
37079,TN,1120,46963.39
37080,TN,3600,61012.22
37082,TN,3090,71864.4
37083,TN,6180,44976.21
37085,TN,2290,81434.93
37086,TN,16850,43543.26
37087,TN,22710,64905.77
37090,TN,8330,65711.04
37091,TN,9990,48868.77
37095,TN,780,43530.77
37096,TN,2230,46375.34
37097,TN,840,43588.1
37098,TN,2320,42592.24
37101,TN,2740,49387.59
37110,TN,13070,44586.92
37115,TN,17920,39426.95
37118,TN,620,83004.84
37122,TN,29000,83466.14
37127,TN,9200,63377.83
37128,TN,30080,65277.83
37129,TN,27050,68948.8
37130,TN,25970,53357.07
37134,TN,1370,55759.12
37135,TN,8260,117075.79
37137,TN,1150,42593.04
37138,TN,11660,71743.91
37141,TN,520,53590.38
37142,TN,820,62473.17
37143,TN,1970,63325.89
37144,TN,1430,50027.97
37145,TN,1000,48424.0
37146,TN,3680,67589.13
37148,TN,10990,54467.79
37149,TN,1180,58184.75
37150,TN,1770,42734.46
37151,TN,250,53120.0
37153,TN,2600,68318.46
37160,TN,14850,49490.98
37166,TN,5680,47335.04
37167,TN,27880,54490.93
37171,TN,480,49845.83
37172,TN,14030,52782.25
37174,TN,19840,76274.5
37175,TN,380,45523.68
37178,TN,940,48276.6
37179,TN,7170,104441.84
37180,TN,1460,52005.48
37181,TN,590,48796.61
37183,TN,1530,56808.5
37184,TN,2740,52507.66
37185,TN,3630,52561.43
37186,TN,4060,41775.86
37187,TN,3350,52286.57
37188,TN,7720,60472.28
37189,TN,1860,57761.83
37190,TN,3900,48203.08
37191,TN,1800,53593.33
37201,TN,830,171980.72
37203,TN,11300,176713.1
37204,TN,7680,186506.51
37205,TN,12580,301919.08
37206,TN,14460,72444.67
37207,TN,18820,38432.89
37208,TN,9590,54103.65
37209,TN,19990,64586.89
37210,TN,7420,43187.87
37211,TN,36110,50392.27
37212,TN,7170,165124.83
37214,TN,16890,51933.33
37215,TN,12080,335131.21
37216,TN,10010,60531.17
37217,TN,15290,37882.6
37218,TN,6950,44400.43
37219,TN,1240,117623.39
37220,TN,3220,205039.75
37221,TN,21220,83709.38
37228,TN,1150,60998.26
37301,TN,690,40240.58
37302,TN,1980,88786.36
37303,TN,10540,49835.67
37305,TN,270,33281.48
37306,TN,1190,52907.56
37307,TN,2090,47348.33
37308,TN,1180,52170.34
37309,TN,920,47740.22
37310,TN,1950,57625.13
37311,TN,10600,44834.62
37312,TN,15690,62309.31
37313,TN,540,41400.0
37317,TN,990,43368.69
37318,TN,820,40870.73
37321,TN,7900,48048.35
37322,TN,3550,45925.63
37323,TN,13510,47362.77
37324,TN,2250,43364.89
37325,TN,740,48129.73
37327,TN,4960,51535.28
37328,TN,580,46768.97
37329,TN,2290,50830.13
37330,TN,3200,54910.94
37331,TN,3170,45473.5
37332,TN,1070,48662.62
37333,TN,170,35352.94
37334,TN,10260,51502.24
37335,TN,1140,48037.72
37336,TN,1960,62309.69
37337,TN,550,43807.27
37338,TN,1320,45449.24
37339,TN,710,38332.39
37340,TN,270,42444.44
37341,TN,6290,61424.96
37342,TN,1610,50533.54
37343,TN,20570,68272.1
37345,TN,880,49912.5
37347,TN,3750,52996.8
37348,TN,490,47216.33
37350,TN,1010,272304.95
37351,TN,160,40231.25
37352,TN,1460,58683.56
37353,TN,2230,73673.09
37354,TN,7010,45177.6
37355,TN,11800,50926.19
37356,TN,1130,56058.41
37357,TN,2340,50233.33
37359,TN,300,51603.33
37360,TN,750,64946.67
37361,TN,660,50534.85
37362,TN,1460,43482.88
37363,TN,17930,90440.21
37365,TN,520,37957.69
37366,TN,430,49179.07
37367,TN,3540,43998.02
37369,TN,350,46960.0
37370,TN,2040,51831.86
37373,TN,1370,60219.71
37374,TN,680,43170.59
37375,TN,1140,85631.58
37376,TN,170,40564.71
37377,TN,7410,139545.48
37379,TN,12370,67560.55
37380,TN,2710,51100.74
37381,TN,3680,53040.22
37385,TN,3070,44126.06
37387,TN,1570,40447.13
37388,TN,11710,56820.75
37391,TN,570,45666.67
37396,TN,160,35593.75
37397,TN,3890,47401.54
37398,TN,6890,57536.72
37402,TN,1540,172050.65
37403,TN,1400,72445.71
37404,TN,5400,46406.11
37405,TN,8680,106852.65
37406,TN,5440,31323.53
37407,TN,2980,26607.72
37408,TN,1370,91557.66
37409,TN,1500,58433.33
37410,TN,1530,21637.25
37411,TN,8470,41267.53
37412,TN,10400,43011.54
37415,TN,11650,66603.86
37416,TN,7380,53789.7
37419,TN,3040,92277.3
37421,TN,24350,68572.94
37601,TN,15490,51109.68
37604,TN,15600,63554.29
37615,TN,10310,75151.79
37616,TN,2140,46234.58
37617,TN,6330,58228.28
37618,TN,5580,50473.3
37620,TN,16950,52293.45
37640,TN,1330,52597.74
37641,TN,3710,45532.35
37642,TN,6370,46182.89
37643,TN,13270,44224.04
37645,TN,2410,49436.51
37650,TN,4980,45019.88
37656,TN,1650,50480.0
37657,TN,350,45208.57
37658,TN,1650,40480.0
37659,TN,12830,62562.9
37660,TN,16470,57863.87
37663,TN,7090,65398.17
37664,TN,12760,64960.97
37665,TN,2070,34113.53
37680,TN,230,37065.22
37681,TN,2640,47653.41
37683,TN,4250,44991.76
37686,TN,3870,71632.56
37687,TN,1730,41784.97
37688,TN,370,56759.46
37690,TN,1900,45080.0
37691,TN,310,46470.97
37692,TN,2010,52193.53
37694,TN,730,42547.95
37701,TN,3950,63850.13
37705,TN,2150,64113.02
37708,TN,2850,42890.53
37709,TN,1680,55550.0
37710,TN,390,33551.28
37711,TN,2030,38391.63
37713,TN,560,39546.43
37714,TN,1780,49139.33
37715,TN,260,32361.54
37716,TN,11210,55013.74
37721,TN,5900,55883.9
37722,TN,2620,36801.15
37723,TN,410,44700.0
37724,TN,880,41026.14
37725,TN,8040,60071.02
37726,TN,690,39007.25
37727,TN,830,42690.36
37729,TN,400,36415.0
37731,TN,240,42383.33
37737,TN,2880,61565.28
37738,TN,3020,59691.72
37742,TN,2760,60133.7
37743,TN,10330,45522.56
37745,TN,7870,50231.0
37748,TN,7090,51928.91
37752,TN,2410,51322.41
37753,TN,350,38325.71
37754,TN,2060,50541.26
37755,TN,1210,39905.79
37756,TN,1050,39480.0
37757,TN,3950,50988.1
37760,TN,5340,49727.15
37762,TN,1060,39763.21
37763,TN,7160,66042.74
37764,TN,4720,51690.04
37765,TN,160,31218.75
37766,TN,6460,45214.4
37769,TN,2410,42510.79
37770,TN,1000,45867.0
37771,TN,7380,52337.53
37772,TN,6180,85413.11
37774,TN,9880,80092.11
37777,TN,5850,81156.92
37779,TN,1420,41897.89
37801,TN,12630,54066.27
37803,TN,15010,70364.62
37804,TN,11630,55312.81
37806,TN,1340,47217.91
37807,TN,4000,44134.25
37809,TN,870,42717.24
37810,TN,710,43166.2
37811,TN,1430,47151.05
37813,TN,6950,40510.94
37814,TN,13850,54184.84
37818,TN,2200,39715.0
37819,TN,210,36038.1
37820,TN,3400,48754.71
37821,TN,9180,37683.01
37825,TN,2890,46428.37
37826,TN,1910,46171.73
37829,TN,690,48804.35
37830,TN,14520,67091.05
37840,TN,3880,48227.06
37841,TN,3520,45935.23
37843,TN,1590,44329.56
37846,TN,1980,44909.09
37847,TN,950,38689.47
37848,TN,130,35538.46
37849,TN,12400,59400.16
37852,TN,940,36474.47
37853,TN,1630,51146.63
37854,TN,5090,49011.2
37857,TN,8290,43667.19
37860,TN,1910,49691.62
37861,TN,3400,47437.35
37862,TN,10070,50307.65
37863,TN,3390,36120.65
37865,TN,10490,54543.47
37866,TN,760,61573.68
37869,TN,1700,37115.29
37870,TN,1530,42831.37
37871,TN,4030,49949.38
37872,TN,820,44100.0
37873,TN,1640,42506.1
37874,TN,6270,46578.63
37876,TN,14330,49862.18
37877,TN,3910,55815.35
37878,TN,210,45157.14
37879,TN,3960,42477.78
37880,TN,1520,63468.42
37881,TN,790,40681.01
37882,TN,1480,62603.38
37885,TN,2630,87486.31
37886,TN,2000,75422.5
37887,TN,2020,48480.2
37888,TN,1000,45281.0
37890,TN,2920,51256.51
37891,TN,1490,45580.54
37892,TN,710,37447.89
37902,TN,1070,121283.18
37909,TN,7370,60175.03
37912,TN,10550,40284.55
37914,TN,9250,44635.78
37915,TN,1990,31222.11
37916,TN,1180,22666.95
37917,TN,10740,40866.85
37918,TN,20160,56086.81
37919,TN,14110,162466.9
37920,TN,17580,53742.66
37921,TN,12600,42301.67
37922,TN,17740,141479.48
37923,TN,14410,61268.36
37924,TN,5760,49734.38
37931,TN,13990,68164.97
37932,TN,9370,87272.36
37934,TN,12420,126814.81
37938,TN,8460,69961.58
38001,TN,1820,43957.69
38002,TN,19310,88428.48
38004,TN,5210,68608.64
38006,TN,2220,51430.18
38008,TN,3880,39492.53
38011,TN,4270,54150.35
38012,TN,6050,41286.28
38015,TN,1080,58258.33
38016,TN,23270,57145.42
38017,TN,24940,126396.43
38018,TN,17920,64659.04
38019,TN,6310,47346.12
38023,TN,2360,50530.93
38024,TN,10860,50734.62
38028,TN,3480,162103.16
38030,TN,340,49476.47
38034,TN,1130,45907.08
38037,TN,660,42490.91
38039,TN,850,34196.47
38040,TN,2010,56006.97
38041,TN,990,36726.26
38042,TN,310,45835.48
38044,TN,330,44866.67
38049,TN,1820,45313.74
38052,TN,1540,45694.16
38053,TN,12330,51716.46
38057,TN,1690,54810.65
38058,TN,4830,55197.72
38059,TN,3180,49892.77
38060,TN,5700,64364.39
38061,TN,350,39091.43
38063,TN,6250,43143.52
38066,TN,1590,97894.97
38067,TN,520,46223.08
38068,TN,4680,53636.32
38069,TN,1060,41431.13
38075,TN,1490,39932.89
38076,TN,350,67634.29
38079,TN,1160,37246.55
38080,TN,930,41427.96
38103,TN,6540,136774.46
38104,TN,10440,79208.72
38105,TN,2220,28218.92
38106,TN,9610,25492.4
38107,TN,6590,33711.68
38108,TN,6290,25113.2
38109,TN,19860,28334.49
38111,TN,17140,67430.11
38112,TN,6580,64632.67
38114,TN,10340,26834.43
38115,TN,17100,30224.8
38116,TN,18140,32603.91
38117,TN,13520,133282.99
38118,TN,17140,30456.65
38119,TN,11670,99092.03
38120,TN,7100,238076.2
38122,TN,10040,35717.33
38125,TN,21060,55776.59
38126,TN,1920,21378.12
38127,TN,17160,27237.41
38128,TN,18560,30877.21
38133,TN,10380,67409.15
38134,TN,17940,42678.6
38135,TN,14420,63220.53
38138,TN,12170,142404.52
38139,TN,7610,239966.89
38141,TN,10840,35441.24
38201,TN,3740,45495.72
38220,TN,780,44764.1
38221,TN,1260,44768.25
38222,TN,1170,53902.56
38224,TN,380,46868.42
38225,TN,2300,46117.39
38226,TN,130,38338.46
38229,TN,1070,50110.28
38230,TN,1390,46141.01
38231,TN,700,41782.86
38232,TN,740,43104.05
38233,TN,1060,45292.45
38236,TN,240,43812.5
38237,TN,5890,52572.33
38240,TN,810,44188.89
38241,TN,290,40268.97
38242,TN,8660,48824.36
38251,TN,1180,48414.41
38253,TN,430,62318.6
38255,TN,920,41595.65
38256,TN,1420,49483.1
38257,TN,1920,46531.77
38258,TN,610,43945.9
38259,TN,320,45153.12
38260,TN,1710,46428.07
38261,TN,6970,48126.4
38301,TN,13510,36957.88
38305,TN,23500,66230.94
38310,TN,2340,47384.62
38311,TN,350,52660.0
38313,TN,1390,53175.54
38315,TN,1420,40830.28
38316,TN,1150,46439.13
38317,TN,940,40238.3
38318,TN,200,38355.0
38320,TN,4330,46892.84
38321,TN,1040,45072.12
38326,TN,1120,67385.71
38327,TN,220,38022.73
38328,TN,340,49482.35
38329,TN,1340,47308.21
38330,TN,1600,45125.62
38332,TN,420,41928.57
38333,TN,210,41028.57
38334,TN,740,45543.24
38337,TN,570,52900.0
38339,TN,300,46813.33
38340,TN,4930,46813.59
38341,TN,820,43050.0
38342,TN,540,42235.19
38343,TN,6620,49261.78
38344,TN,3570,50373.95
38345,TN,820,45373.17
38347,TN,170,44688.24
38348,TN,350,46274.29
38351,TN,7420,49273.99
38352,TN,240,52970.83
38355,TN,3010,66869.77
38356,TN,1020,48341.18
38357,TN,1120,47581.25
38358,TN,5060,49496.84
38359,TN,120,41141.67
38361,TN,370,46221.62
38362,TN,610,45414.75
38363,TN,2200,44998.18
38366,TN,950,48065.26
38367,TN,1010,48693.07
38368,TN,760,40857.89
38369,TN,760,42130.26
38370,TN,240,46904.17
38371,TN,530,40800.0
38372,TN,6980,49386.39
38374,TN,770,44663.64
38375,TN,3540,44612.15
38376,TN,120,36891.67
38379,TN,490,47028.57
38380,TN,190,51500.0
38381,TN,630,40996.83
38382,TN,3800,46141.05
38387,TN,170,48694.12
38388,TN,660,40281.82
38390,TN,370,47324.32
38391,TN,560,41946.43
38392,TN,310,42522.58
38401,TN,27840,57881.5
38425,TN,710,52218.31
38449,TN,1310,58725.95
38450,TN,990,41055.56
38451,TN,2300,55773.48
38452,TN,380,39976.32
38453,TN,180,53516.67
38454,TN,430,53065.12
38456,TN,1400,46982.14
38457,TN,300,43060.0
38459,TN,190,59084.21
38460,TN,610,46463.93
38461,TN,640,54232.81
38462,TN,4210,46521.38
38463,TN,1030,42784.47
38464,TN,9310,46815.9
38468,TN,2190,49709.59
38469,TN,1680,53975.0
38471,TN,190,38457.89
38472,TN,1180,55373.73
38473,TN,460,41073.91
38474,TN,3530,46767.71
38475,TN,260,35950.0
38476,TN,560,65355.36
38477,TN,1100,49326.36
38478,TN,7710,49768.09
38481,TN,390,42110.26
38482,TN,820,60334.15
38483,TN,2390,45899.16
38485,TN,2470,46733.6
38486,TN,410,41078.05
38487,TN,480,63754.17
38488,TN,1070,59076.64
38501,TN,16140,54644.55
38504,TN,520,46225.0
38506,TN,12930,60125.29
38541,TN,630,47204.76
38543,TN,230,36473.91
38544,TN,3020,48520.86
38545,TN,570,42394.74
38547,TN,940,56067.02
38548,TN,330,45951.52
38549,TN,1600,48400.0
38551,TN,1530,39671.9
38552,TN,180,41794.44
38553,TN,980,39440.82
38554,TN,360,36550.0
38555,TN,7940,54295.72
38556,TN,4570,46560.83
38558,TN,4840,74006.4
38559,TN,490,43024.49
38560,TN,580,48500.0
38562,TN,2420,41664.88
38563,TN,1160,48743.1
38564,TN,240,50050.0
38565,TN,460,40273.91
38567,TN,370,48089.19
38568,TN,810,41348.15
38569,TN,170,68541.18
38570,TN,3960,45196.21
38571,TN,5810,47711.19
38572,TN,5220,45679.12
38573,TN,870,47201.15
38574,TN,3420,46453.22
38575,TN,430,37720.93
38577,TN,460,40134.78
38579,TN,400,43650.0
38580,TN,880,48013.64
38581,TN,1780,40974.72
38582,TN,580,57334.48
38583,TN,10260,44378.95
38585,TN,1540,42075.97
38587,TN,580,43812.07
38588,TN,400,39750.0
99999,TN,29120,91014.42
0,TX,12465790,75107.43
75001,TX,9370,115707.58
75002,TX,31110,104826.58
75006,TX,23430,55959.5
75007,TX,26430,73941.66
75009,TX,7590,118337.02
75010,TX,15370,89992.45
75013,TX,19960,144589.13
75019,TX,20470,143158.38
75020,TX,10240,57013.77
75021,TX,3830,54334.2
75022,TX,11530,210284.3
75023,TX,22760,77910.06
75024,TX,21120,141309.9
75025,TX,24060,110650.04
75028,TX,21510,113074.11
75032,TX,14940,129848.46
75034,TX,21920,170294.39
75035,TX,31840,118570.23
75038,TX,15010,82794.34
75039,TX,12330,109894.81
75040,TX,28930,44478.29
75041,TX,13330,39496.7
75042,TX,16990,36812.71
75043,TX,28580,50861.37
75044,TX,21800,67268.49
75048,TX,11890,84517.33
75050,TX,19220,45367.38
75051,TX,16880,35860.72
75052,TX,44630,53168.09
75054,TX,6710,97990.61
75056,TX,32210,98072.71
75057,TX,7290,45865.02
75058,TX,1550,98760.65
75060,TX,21250,42123.48
75061,TX,23140,41194.43
75062,TX,22340,52700.72
75063,TX,19920,111751.81
75065,TX,6050,72335.87
75067,TX,32450,52398.0
75068,TX,27130,78151.38
75069,TX,17060,93852.05
75070,TX,26180,91624.71
75071,TX,26450,101024.27
75074,TX,23300,62357.04
75075,TX,17590,81316.66
75076,TX,3830,71841.25
75077,TX,18100,111041.99
75078,TX,13480,159983.31
75080,TX,20990,93643.35
75081,TX,18170,63701.38
75082,TX,12510,110448.36
75087,TX,17300,102114.91
75088,TX,12450,75105.38
75089,TX,15560,72449.55
75090,TX,9690,44496.08
75092,TX,11660,63780.53
75093,TX,23660,193063.06
75094,TX,9880,120206.17
75098,TX,27840,74618.1
75102,TX,560,54528.57
75103,TX,5930,64642.5
75104,TX,23080,60925.04
75105,TX,140,53050.0
75109,TX,1890,70205.29
75110,TX,11720,45346.42
75114,TX,2700,66137.41
75115,TX,26170,53449.71
75116,TX,9020,42902.77
75117,TX,1740,60181.03
75119,TX,11980,51313.77
75124,TX,1950,53007.69
75125,TX,3180,43077.04
75126,TX,25170,72306.99
75127,TX,690,45733.33
75134,TX,9770,37350.15
75135,TX,3320,66746.39
75137,TX,9470,54864.73
75140,TX,2800,50184.64
75141,TX,1960,35108.67
75142,TX,9060,56992.94
75143,TX,6140,53560.42
75144,TX,1380,62344.93
75146,TX,10530,43801.23
75147,TX,3320,52921.39
75148,TX,2400,52033.75
75149,TX,25680,41055.84
75150,TX,27980,41490.78
75152,TX,2330,58083.26
75153,TX,290,37568.97
75154,TX,20270,61821.07
75155,TX,1160,42019.83
75156,TX,5930,52322.77
75158,TX,2140,61558.88
75159,TX,8050,47234.66
75160,TX,11420,54794.13
75161,TX,3130,54884.66
75163,TX,980,60206.12
75165,TX,20630,62891.81
75166,TX,2410,76543.57
75167,TX,5030,85353.68
75169,TX,6550,53152.37
75172,TX,1990,32110.05
75173,TX,3020,65067.88
75180,TX,10270,35424.93
75181,TX,12390,54257.47
75182,TX,3200,132212.19
75189,TX,14860,69498.92
75201,TX,10360,289949.9
75202,TX,1490,104524.83
75203,TX,5880,34627.38
75204,TX,18780,111974.33
75205,TX,10090,524103.77
75206,TX,21390,122439.69
75207,TX,2100,83817.14
75208,TX,14270,79544.92
75209,TX,7630,267914.68
75210,TX,2730,23255.31
75211,TX,29900,35503.88
75212,TX,11260,33838.19
75214,TX,16720,178509.09
75215,TX,7150,36982.52
75216,TX,21220,28274.69
75217,TX,33470,31194.8
75218,TX,11730,111772.8
75219,TX,17180,173314.49
75220,TX,14340,152001.53
75223,TX,5990,48510.35
75224,TX,13910,36705.32
75225,TX,10930,548645.38
75226,TX,2190,66404.11
75227,TX,24180,35177.34
75228,TX,28760,42739.71
75229,TX,15060,199213.15
75230,TX,13980,322133.33
75231,TX,17330,69527.87
75232,TX,13720,35927.99
75233,TX,6190,40836.67
75234,TX,16090,70178.0
75235,TX,9370,49227.64
75236,TX,7650,40223.53
75237,TX,7410,28468.02
75238,TX,13390,98298.43
75240,TX,10430,92253.31
75241,TX,13510,29835.75
75243,TX,26840,52825.41
75244,TX,6430,130541.21
75246,TX,1100,50128.18
75247,TX,580,105870.69
75248,TX,18170,138622.18
75249,TX,7080,46807.63
75251,TX,2170,95849.77
75252,TX,12800,113201.48
75253,TX,8510,34220.68
75254,TX,11780,104204.5
75287,TX,26720,69727.1
75401,TX,7630,38159.37
75402,TX,8180,65078.97
75407,TX,10170,53448.97
75409,TX,8260,65018.04
75410,TX,2030,54609.85
75411,TX,400,51877.5
75412,TX,280,52385.71
75414,TX,1500,65675.33
75416,TX,1240,49332.26
75417,TX,980,52342.86
75418,TX,4870,54843.53
75420,TX,610,50639.34
75421,TX,440,46795.45
75422,TX,1250,61016.0
75423,TX,1250,56284.0
75424,TX,1810,67607.73
75426,TX,1980,43328.28
75428,TX,3490,43980.52
75431,TX,810,44076.54
75432,TX,1360,48616.18
75433,TX,1150,54472.17
75435,TX,380,43294.74
75436,TX,850,51836.47
75437,TX,500,57694.0
75438,TX,480,63487.5
75439,TX,410,49243.9
75440,TX,2840,63411.27
75442,TX,4520,63391.37
75446,TX,1270,52237.8
75447,TX,480,56822.92
75448,TX,290,44027.59
75449,TX,440,40229.55
75450,TX,100,53330.0
75451,TX,480,51437.5
75452,TX,1990,63535.18
75453,TX,1520,55255.26
75454,TX,5640,91205.14
75455,TX,11110,48374.26
75457,TX,2750,59685.09
75459,TX,2300,62849.13
75460,TX,9160,38145.41
75462,TX,5040,70810.32
75468,TX,400,54715.0
75469,TX,140,48621.43
75470,TX,100,39950.0
75471,TX,570,44543.86
75472,TX,1500,50773.33
75473,TX,1630,66619.02
75474,TX,6510,50775.27
75476,TX,530,58392.45
75477,TX,370,40881.08
75478,TX,380,48250.0
75479,TX,810,52403.7
75480,TX,650,73352.31
75481,TX,170,49735.29
75482,TX,10670,54054.83
75486,TX,1050,59302.86
75487,TX,560,42583.93
75488,TX,460,55241.3
75490,TX,1190,66004.2
75491,TX,2240,63500.0
75492,TX,240,53908.33
75494,TX,4480,52825.22
75495,TX,3990,88466.17
75496,TX,1400,51875.71
75497,TX,1680,71072.62
75501,TX,14420,41975.94
75503,TX,11400,91417.11
75550,TX,300,41100.0
75551,TX,4450,54492.58
75554,TX,680,50947.06
75555,TX,610,51468.85
75556,TX,490,51079.59
75558,TX,650,56467.69
